time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
125184,18.57,9890,15.27566682,970288,98,-3.3768565838153544,0.7287798122717783,0.001,970180,,
125188,18.55,9891,15.210735589999999,970345,98,-3.4796446561813354,0.7768468576319078,0.001,970235,,
125192,18.78,9892,15.37468468,970437,98,-3.5210119783878326,0.7852190658450127,0.001,970319,,
125196,18.83,9893,15.37574157,970512,98,-3.512145829200745,0.7589555539582905,0.001,970396,,
125200,18.8,9894,15.28433188,970572,98,-3.4472442626953126,0.8664011413400824,0.001,970457,,
125204,18.46,9894,14.914820470000002,970608,98,-3.4395062242235457,0.6564341272626605,0.001,970505,,
125208,18.32,9895,14.743501119999998,970671,98,-3.6452338298161826,0.7658770556251208,0.001,970567,,
125212,18.55,9896,14.92079027,970771,98,-3.5364847580591836,0.7711061748365561,0.001,970649,,
125216,18.37,9896,14.640793290000001,970819,98,-3.491700808207194,0.7203631911958966,0.001,970699,,
125220,18.49,9897,14.721323120000001,970889,98,-3.2649429639180503,0.7103904756632718,0.001,970772,,
125224,18.4,9898,14.63940239,970966,98,-3.387277921040853,0.7483430835935805,0.001,970847,,
125228,18.38,9899,14.590479950000004,971038,98,-3.563330147001478,0.7942508459091187,0.001,970916,,
125232,18.11,9899,14.294687170000001,971098,98,-3.4171078205108643,0.8062979295140221,0.001,970986,,
125236,18.07,9900,14.18669977,971157,98,-3.5641850403376987,0.8260537556239537,0.001,971042,,
125240,18.27,9901,14.303885329999998,971226,98,-3.482088828086853,0.8131653800606727,0.001,971117,,
125244,18.1,9901,14.163731790000002,971294,98,-3.4656218687693277,0.7486745913823446,0.001,971174,,
125248,17.84,9902,13.867133210000002,971359,98,-3.4425265789031982,0.7527093604991311,0.001,971244,,
125252,17.61,9903,13.54340493,971425,98,-3.324879264831543,0.7639628037810325,0.001,971311,,
125256,17.57,9904,13.48620322,971483,98,-3.6775002479553223,0.6795012831687928,0.001,971366,,
125260,17.63,9904,13.48635488,971561,98,-3.4690560698509216,0.7023893699926489,0.001,971451,,
125264,17.66,9905,13.48643132,971640,98,-3.493253776005336,0.847442490713937,0.001,971528,,
125268,17.9,9906,13.742666360000001,971716,98,-3.343287706375122,0.7975996457613431,0.001,971601,,
125272,17.52,9907,13.265533490000001,971767,98,-3.524051700319563,0.7309824503385104,0.001,971652,,
125276,16.92,9907,12.771059520000003,971817,98,-3.508223533630371,0.9836271524429321,0.001,971701,,
125280,16.81,9908,12.56489198,971886,98,-3.4064586559931436,0.8074941784143448,0.001,971771,,
125284,16.69,9909,12.550352339999996,971957,98,-3.3250367300851003,0.6755009463855198,0.001,971846,,
125288,16.61,9909,12.400446319999999,972006,98,-3.3731238543987274,0.7237787544727325,0.001,971904,,
125292,16.39,9910,12.265814279999999,972076,98,-3.171315458085802,0.7591889152924219,0.001,971966,,
125296,16.35,9911,12.342524330000002,972147,98,-3.3472209626978096,0.8267326865877423,0.001,972026,,
125300,16.29,9912,12.37623816,972201,98,-3.375086694955826,0.7382288686931133,0.001,972096,,
125304,16.52,9912,12.675825399999999,972260,98,-3.421309804916382,0.7146437267462412,0.001,972155,,
125308,16.54,9913,12.73772306,972325,98,-3.3893447717030845,0.7574611140622033,0.001,972212,,
125312,16.3,9914,12.536835669999999,972401,98,-3.3595107396443686,0.7625082818170389,0.001,972296,,
125316,16.61,9914,12.877676130000003,972480,98,-3.303066700696945,0.7827225252985954,0.001,972366,,
125320,16.88,9915,13.308444790000001,972577,98,-3.3499838205484243,0.7344611802926431,0.001,972461,,
125324,16.73,9916,13.055145930000002,972639,98,-3.3742175102233887,0.7262572700327093,0.001,972534,,
125328,16.57,9916,12.884365610000001,972695,98,-3.326185417175293,0.7774480906399813,0.001,972581,,
125332,16.53,9917,12.852736750000002,972751,98,-3.489978551864624,0.8034237504005433,0.001,972634,,
125336,16.84,9918,13.24490319,972841,98,-3.467724171551791,0.7570575929823375,0.001,972718,,
125340,16.89,9919,13.44734884,972915,98,-3.315897074612704,0.7924997029097184,0.001,972795,,
125344,16.85,9919,13.53264714,972979,98,-3.3048683166503907,0.8444800864566456,0.001,972863,,
125348,16.78,9920,13.465400030000003,973037,98,-3.3190482378005983,0.8194976925849915,0.001,972929,,
125352,16.75,9921,13.37411608,973100,98,-3.3754043579101562,0.5790287584066391,0.001,972982,,
125356,17.07,9921,13.829878660000002,973190,98,-3.408664886768048,0.8584039914608002,0.001,973076,,
125360,16.77,9922,13.586568950000004,973238,98,-3.226105491320292,0.6581356200304899,0.001,973128,,
125364,16.82,9923,13.598922299999996,973322,98,-3.3750938177108765,0.7964814560753959,0.001,973204,,
125368,16.67,9923,13.40168782,973383,98,-3.472617228825887,0.8737376232941946,0.001,973261,,
125372,16.85,9924,13.671150859999997,973452,98,-3.2815560579299925,0.7805491596460342,0.001,973342,,
125376,17.01,9925,13.802473870000002,973518,98,-3.427487015724182,0.8694478179279127,0.001,973410,,
125380,16.96,9926,13.767232400000001,973582,98,-3.3224185943603515,0.8192817658185959,0.001,973465,,
125384,17.13,9926,13.93336236,973670,98,-3.496145009994507,0.7158452167230493,0.001,973533,,
125388,17.58,9927,14.46881325,973764,98,-3.391833478754217,0.7132880315184593,0.001,973647,,
125392,17.86,9928,14.581309649999998,973862,98,-3.2143148394191967,0.7477947362831661,0.001,973739,,
125396,17.72,9929,14.34264523,973919,98,-3.2854084571202598,0.7386028216435359,0.001,973807,,
125400,17.79,9929,14.457079649999999,973980,98,-3.4395295249091253,0.8655464682314131,0.001,973867,,
125404,17.97,9930,14.463247749999999,974057,98,-3.32130593723721,0.8044309053156111,0.001,973940,,
125408,18.15,9931,14.605720470000001,974140,98,-3.530546873807907,0.7522849552333355,0.001,974022,,
125412,18.04,9932,14.594047539999998,974205,98,-3.419484853744507,0.6800256506963209,0.001,974084,,
125416,17.94,9932,14.456725620000002,974274,98,-3.587526559829712,0.6357906579971313,0.001,974152,,
125420,17.71,9933,14.21145201,974348,98,-3.367884195767916,0.8118910694122314,0.001,974234,,
125424,17.84,9934,14.461117450000001,974423,98,-3.2096277607811823,0.708328311642011,0.001,974309,,
125428,18.28,9935,14.987940949999997,974523,98,-3.452338275909424,0.7742970658808338,0.001,974406,,
125432,18.5,9936,15.31204821,974601,98,-3.3010183334350587,0.8212142378091812,0.001,974481,,
125436,18.34,9937,15.163713989999998,974675,98,-3.1548392534255982,0.699081027507782,0.001,974559,,
125440,18.44,9938,15.16062112,974759,98,-3.452117374965123,0.7868657846535955,0.001,974646,,
125444,18.59,9938,15.28916607,974838,98,-3.3102859973907472,0.7096670210361481,0.001,974719,,
125448,18.58,9939,15.224124700000003,974895,98,-3.342410659790039,0.8532322764396667,0.001,974782,,
125452,18.51,9939,15.11654006,974951,98,-3.480029900868734,0.7736111650100121,0.001,974837,,
,,,,975000,,-3.3426241874694824,0.659261816740036,0.001,974888,13.971850550000003,17.1
125456,18.22,9941,14.751096780000001,975012,98,,,,,,
125460,18.41,9942,14.914529470000002,975079,98,-3.4073140621185303,0.8103216808775197,0.001,974974,,
125464,18.48,9943,15.159912160000001,975170,98,-3.234816226092252,0.765504873317221,0.001,975061,,
125468,18.45,9944,15.16516447,975228,98,-3.355143447717031,0.8122687687476476,0.001,975117,,
125472,18.59,9944,15.17833046,975311,98,-3.4390012877328053,0.7490115250859942,0.001,975185,,
125476,18.62,9945,15.21648218,975380,98,-3.3717736330899326,0.8160355318160284,0.001,975270,,
125480,18.76,9946,15.31318974,975458,98,-3.358376668049739,0.7818459639182458,0.001,975348,,
125484,18.67,9947,15.153049950000002,975537,98,-3.591803868611654,0.808564829826355,0.001,975432,,
125488,18.57,9948,15.019850020000003,975621,98,-3.383946180343628,0.8624372221529484,0.001,975514,,
125492,18.55,9949,15.181376680000001,975717,98,-3.352716783682505,0.7976887275775274,0.001,975587,,
125496,18.66,9950,15.307575459999995,975785,98,-3.2628883361816405,0.7959977890315809,0.001,975678,,
125500,18.76,9951,15.32662472,975856,98,-3.3778206651861016,0.7413688224294911,0.001,975747,,
125504,18.85,9952,15.521027910000003,975942,98,-3.380285620689392,0.7605808292116437,0.001,975816,,
125508,18.5,9952,15.277558810000006,975990,98,-3.4139742056528726,0.6971857973507473,0.001,975881,,
125512,18.63,9953,15.422707290000004,976068,98,-3.3677396557547827,0.8509045920588754,0.001,975951,,
125516,18.83,9954,15.571680100000002,976157,98,-3.2546636760234833,0.6838783880074819,0.001,976042,,
125520,18.57,9955,15.115542309999999,976205,98,-3.377141773700714,0.6408629218737284,0.001,976094,,
125524,18.52,9955,14.918159610000002,976275,98,-3.2813863456249237,0.7595956847071648,0.001,976161,,
125528,18.21,9956,14.50028153,976344,98,-3.202799129486084,0.8161414596769545,0.001,976234,,
125532,18.36,9957,14.62315527,976437,98,-3.322904348373413,0.7671118580006264,0.001,976328,,
125536,18.24,9958,14.328692569999998,976499,98,-3.4047878185908,0.7384839030829343,0.001,976394,,
125540,18.17,9959,14.32175379,976576,98,-3.3834698465135364,0.7799313151174121,0.001,976453,,
125544,17.88,9959,13.977515999999996,976626,98,-3.548854172229767,0.8298725883165995,0.001,976507,,
125548,17.99,9960,14.19880142,976694,98,-3.4946209192276,0.8252093651715446,0.001,976585,,
125552,18.09,9961,14.3187417,976760,98,-3.519222100575765,0.7380889424910912,0.001,976641,,
125556,18.18,9962,14.531504549999998,976830,98,-3.368193483352661,0.8082375867026192,0.001,976721,,
125560,18.08,9962,14.491225360000003,976887,98,-3.275527681623186,0.7440238044812129,0.001,976776,,
125564,17.79,9963,14.00351269,976949,98,-3.2969365417957306,0.6921691745519638,0.001,976838,,
125568,17.94,9964,14.277710200000001,977022,98,-3.332711418469747,0.6287933175380414,0.001,976897,,
125572,17.91,9964,14.34353138,977102,98,-3.3669633269309998,0.7378983125090599,0.001,976970,,
125576,17.84,9965,14.259483389999998,977164,98,-3.281216122887351,0.796293093399568,0.001,977051,,
125580,17.86,9966,14.28805634,977244,98,-3.415108933168299,0.8069565500531878,0.001,977129,,
125584,17.86,9967,14.393523100000005,977323,98,-3.170974922180176,0.7196739792823792,0.001,977202,,
125588,17.71,9968,14.303980670000001,977392,98,-3.2296969095865884,0.7500560994331653,0.001,977269,,
125592,17.74,9969,14.25787131,977491,98,-3.4509875059127806,0.750222310423851,0.001,977346,,
125596,17.77,9970,14.204208409999996,977562,98,-3.3376622200012207,0.7966634120259967,0.001,977454,,
125600,17.88,9970,14.313131650000003,977644,98,-3.202504591508345,0.7713759961453351,0.001,977532,,
125604,17.68,9971,14.130193959999996,977710,98,-3.307152251402537,0.8747766216595968,0.001,977590,,
125608,17.87,9972,14.323954300000002,977777,98,-3.38868567943573,0.8078364332516988,0.001,977667,,
125612,17.64,9972,14.016998030000002,977832,98,-3.2779991924762726,0.8217657636851072,0.001,977725,,
125616,17.47,9973,13.996487069999999,977904,98,-3.3792993681771413,0.7570388913154602,0.001,977777,,
125620,17.77,9974,14.399041769999997,977982,98,-3.3520899057388305,0.7024860068371421,0.001,977854,,
125624,17.75,9975,14.445772989999998,978050,98,-3.4357948899269104,0.682716254144907,0.001,977927,,
125628,17.72,9975,14.446931959999999,978116,98,-3.6871687173843384,0.7630042210221291,0.001,978002,,
125632,17.45,9976,14.042910759999998,978182,98,-3.272954600197928,0.8252943708346441,0.001,978064,,
125636,17.58,9977,14.36930088,978257,98,-3.2240439483097623,0.775932839623204,0.001,978148,,
125640,17.7,9978,14.447237200000002,978346,98,-3.2330225876399448,0.7611717858484813,0.001,978219,,
125644,17.82,9979,14.641092089999999,978408,98,-3.353384494781494,0.8516701303030315,0.001,978285,,
125648,17.83,9980,14.638256829999998,978477,98,-3.2557727495829263,0.7480432258711921,0.001,978364,,
125652,17.94,9981,14.788204009999998,978554,98,-3.202243357896805,0.7728931121528149,0.001,978432,,
125656,17.77,9981,14.57741992,978607,98,-3.3238528966903687,0.7414398352305095,0.001,978496,,
125660,18.03,9982,14.870836550000002,978690,98,-3.4470205307006836,0.8224667876958847,0.001,978561,,
125664,18.17,9983,15.0114512,978766,98,-3.512973761558533,0.6740676894783973,0.001,978638,,
125668,18.24,9983,15.10356343,978846,98,-3.4061794545915394,0.6959270487229029,0.001,978735,,
125672,18.02,9984,14.88833597,978904,98,-3.2528823375701905,0.8083556890487671,0.001,978800,,
125676,17.84,9984,14.669141399999999,978948,98,-3.4764164686203003,0.61927613367637,0.001,978847,,
125680,17.8,9985,14.69698748,979024,98,-3.549933740070888,0.856569234530131,0.001,978905,,
125684,17.66,9986,14.558942900000002,979089,98,-3.319042384624481,0.7316491621382096,0.001,978969,,
125688,17.99,9987,14.959465470000003,979191,98,-3.3071428775787353,0.8076141991398551,0.001,979069,,
125692,17.76,9988,14.777967330000001,979267,98,-3.4129910469055176,0.6989244908094406,0.001,979156,,
125696,18.0,9989,15.05374025,979362,98,-3.560713678598404,0.7108011491158429,0.001,979233,,
125700,17.83,9990,15.041563750000002,979427,98,-3.3547629250420465,0.8012177254024305,0.001,979317,,
125704,18.24,9991,15.544652400000002,979534,98,-3.2643202372959683,0.8059625763159531,0.001,979416,,
125708,18.32,9991,15.56221941,979609,98,-3.339065980911255,0.8362435221672058,0.001,979504,,
125712,18.43,9992,15.7058583,979675,98,-3.1995007197062173,0.7300737202167511,0.001,979564,,
125716,18.43,9993,15.529808110000001,979747,98,-3.3903484527881327,0.7501532343717722,0.001,979638,,
125720,18.46,9994,15.68477289,979828,98,-3.247282534837723,0.8016016602516174,0.001,979696,,
125724,18.65,9995,15.896184050000002,979915,98,-3.3890666228074293,0.7818508112430572,0.001,979800,,
125728,18.61,9995,15.888881250000003,979977,98,-3.311643736703055,0.660502016544342,0.001,979867,,
,,,,980000,,-3.2770771384239197,0.8588892046143027,0.001,979897,16.178999600000004,19.95
125732,18.68,9997,16.082109250000002,980050,98,-3.377166324191623,0.8367662264241112,0.001,979930,,
125736,18.59,9998,15.8939191,980116,98,-3.3393940031528473,0.7126715779304504,0.001,980004,,
125740,18.58,9999,15.850065210000002,980204,98,-3.390059689680735,0.7775946389073911,0.001,980086,,
125744,18.8,9999,15.986247669999997,980288,98,-3.4086795449256897,0.804148809115092,0.001,980174,,
125748,18.99,10000,16.182710569999998,980376,98,-3.271162529786428,0.7662716615200043,0.001,980263,,
125752,19.14,10001,16.42607705,980468,98,-3.278923432032267,0.8101665675640106,0.001,980342,,
125756,19.34,10002,16.565991479999997,980541,98,-3.3860932985941568,0.8624809729425531,0.001,980425,,
125760,19.14,10003,16.230605330000003,980604,98,-3.3434445593092175,0.8110814304912791,0.001,980496,,
125764,19.03,10003,16.23649037,980669,98,-3.188360426161024,0.7201483812597063,0.001,980559,,
125768,18.96,10004,16.15473016,980742,98,-3.293725522359212,0.7778767635082376,0.001,980630,,
125772,19.42,10005,16.488493679999998,980846,98,-3.435243272781372,0.7540412962436676,0.001,980719,,
125776,19.73,10006,16.84862543,980921,98,-3.3538028717041017,0.6962058857083321,0.001,980813,,
125780,19.97,10007,17.10002265,981021,98,-3.4269561217381406,0.6861945046828344,0.001,980897,,
125784,20.03,10007,17.262157849999998,981092,98,-3.206990957260132,0.857267959912618,0.001,980976,,
125788,19.7,10008,16.73811948,981161,98,-3.175112690244402,0.7355096148593085,0.001,981051,,
125792,19.66,10009,16.58384217,981233,98,-3.309576706452803,0.7874383358728319,0.001,981120,,
125796,19.32,10010,16.31957088,981294,98,-3.3079762988620334,0.8082701928085751,0.001,981176,,
125800,19.66,10011,16.50733199,981393,98,-3.3916858673095702,0.7943361076441678,0.001,981259,,
125804,19.19,10011,15.98700614,981453,98,-3.4572765827178955,0.7993861653588035,0.001,981351,,
125808,19.09,10012,15.984490790000002,981518,98,-3.286075085401535,0.7904740795493126,0.001,981404,,
125812,19.27,10013,16.09156095,981602,98,-3.397721767425537,0.7567836452614177,0.001,981487,,
125816,19.11,10013,15.96715406,981658,98,-3.3031100749969484,0.7832494434856233,0.001,981553,,
125820,19.12,10014,15.808887700000003,981740,98,-3.3307938142256304,0.7389315217733383,0.001,981627,,
125824,18.92,10015,15.521992849999998,981807,98,-3.432599203927176,0.7583014806111653,0.001,981701,,
125828,19.48,10016,16.00833361,981925,98,-3.423894166946411,0.7680955809705398,0.001,981786,,
125832,19.48,10017,15.93327411,981998,98,-3.4041346609592438,0.7775216579437256,0.001,981888,,
125836,19.73,10018,16.05589527,982089,98,-3.328597651587592,0.7945662455426322,0.001,981980,,
125840,19.41,10018,15.792470230000001,982145,98,-3.160709023475647,0.7250577861612494,0.001,982036,,
125844,19.19,10019,15.562192170000001,982207,98,-3.3420075178146362,0.6940922260284423,0.001,982101,,
125848,19.3,10020,15.595970600000001,982306,98,-3.312757213910421,0.7922075564662615,0.001,982192,,
125852,19.15,10021,15.37405398,982383,98,-3.3541617261038885,0.8119485858413908,0.001,982279,,
125856,19.06,10021,15.28300115,982447,98,-3.2165113389492035,0.7218276858329773,0.001,982329,,
125860,18.98,10022,15.26962378,982502,98,-3.3062759935855865,0.877718098461628,0.001,982399,,
125864,18.96,10022,15.224196880000004,982565,98,-3.4166912691933766,0.8131282604657687,0.001,982454,,
125868,19.02,10023,15.190314489999999,982644,98,-3.262304033551897,0.7287771976911105,0.001,982522,,
125872,18.64,10024,14.86478835,982710,98,-3.483378767967224,0.7635688632726669,0.001,982597,,
125876,18.45,10024,14.727704509999999,982766,98,-3.254363934199015,0.766606072584788,0.001,982649,,
125880,18.16,10025,14.449770500000001,982837,98,-3.3817800680796304,0.7972151311961088,0.001,982726,,
125884,18.23,10026,14.383145160000003,982915,98,-3.4972564220428466,0.7718363843466106,0.001,982800,,
125888,18.19,10026,14.376887169999996,982980,98,-3.3964931531385942,0.8611178425225344,0.001,982872,,
125892,18.19,10027,14.495000549999997,983052,98,-3.4195676871708462,0.7519490202267964,0.001,982935,,
125896,18.44,10028,14.669963700000004,983138,98,-3.3263443538120816,0.7185111599309104,0.001,983023,,
125900,17.98,10029,14.25398033,983191,98,-3.387879753112793,0.7897854321881345,0.001,983090,,
125904,18.31,10029,14.597832000000004,983284,98,-3.3255076841874556,0.7541389232096465,0.001,983157,,
125908,18.48,10031,14.658009710000002,983366,98,-3.533308466275533,0.7458291076696836,0.001,983249,,
125912,18.44,10031,14.709506509999999,983446,98,-3.429091135660807,0.7649427321222093,0.001,983327,,
125916,18.4,10032,14.74087147,983498,98,-3.6003336906433105,0.7089940479823521,0.001,983379,,
125920,18.34,10033,14.813980049999998,983574,98,-3.5398825109004974,0.7889520565668742,0.001,983454,,
125924,18.15,10033,14.68109649,983622,98,-3.3237900733947754,0.8375592271486918,0.001,983520,,
125928,17.64,10034,14.309403199999998,983689,98,-3.562046557664871,0.7246184428532918,0.001,983572,,
125932,17.84,10035,14.511447819999999,983782,98,-3.3603741997166683,0.7399197350709866,0.001,983675,,
125936,17.56,10036,14.387552229999999,983845,98,-3.409687416894095,0.8486602370228086,0.001,983718,,
125940,17.76,10037,14.74214564,983921,98,-3.4088007079230414,0.8112871897848029,0.001,983805,,
125944,17.79,10038,14.70624689,983986,98,-3.3850870349190454,0.7607849580901009,0.001,983878,,
125948,17.52,10038,14.513278930000002,984058,98,-3.6577115058898926,0.8494699570265684,0.001,983937,,
125952,17.42,10039,14.468379380000002,984125,98,-3.5584638118743896,0.7911495438643864,0.001,984002,,
125956,17.67,10040,14.630976179999998,984214,98,-3.4993927478790283,0.7849872246865304,0.001,984094,,
125960,18.01,10041,15.016079160000002,984303,98,-3.169308692216873,0.7904041970477385,0.001,984185,,
125964,18.2,10042,15.12476662,984385,98,-3.496635743549892,0.799595479454313,0.001,984248,,
125968,17.95,10043,14.902941859999999,984439,98,-3.4382378657658896,0.8528239039274362,0.001,984329,,
125972,18.07,10043,15.024925489999998,984517,98,-3.2439703345298767,0.7574121113866568,0.001,984401,,
125976,18.18,10044,15.107907319999999,984584,98,-3.3364305231306286,0.7903346518675486,0.001,984467,,
125980,18.33,10045,15.281448849999999,984670,98,-3.4863807504827324,0.7341098785400391,0.001,984547,,
125984,18.32,10046,15.23799855,984747,98,-3.5430775218539767,0.7667848420770544,0.001,984635,,
125988,18.29,10046,15.245488580000002,984809,98,-3.528566082318624,0.8020144402980804,0.001,984694,,
125992,18.26,10047,15.189191059999999,984878,98,-3.4058959007263185,0.781842109657103,0.001,984773,,
125996,18.14,10048,15.1208959,984952,98,-3.4447022080421448,0.8677511552969615,0.001,984842,,
,,,,985000,,-3.3819498675210133,0.7096802363028893,0.001,984888,18.0321353,21.55
126000,18.09,10050,15.10537051,985000,98,,,,,,
126004,17.76,10051,14.74251903,985060,98,-3.256019194920858,0.8016654849052429,0.001,984947,,
126008,17.69,10051,14.61781629,985135,98,-3.3109994252522785,0.7496939979750534,0.001,985022,,
126012,17.77,10052,14.661346620000002,985223,98,-3.5024392821572046,0.8135214122858915,0.001,985097,,
126016,17.72,10053,14.603418360000001,985270,98,-3.6635328928629556,0.7382087349891663,0.001,985168,,
126020,17.75,10054,14.56747092,985349,98,-3.4633034637996127,0.8508739219262049,0.001,985230,,
126024,18.29,10055,15.143585880000003,985451,98,-3.368081433432443,0.8148290078554835,0.001,985341,,
126028,18.49,10056,15.285639270000004,985538,98,-3.2491630017757416,0.7368491537430707,0.001,985423,,
126032,18.45,10057,15.3610383,985627,98,-3.3862161901262073,0.7883434483879491,0.001,985507,,
126036,18.97,10058,15.82436095,985742,98,-3.386462906996409,0.7746551508704821,0.001,985629,,
126040,19.02,10059,15.848771760000002,985823,97,-3.371077673775809,0.7921080546719688,0.001,985709,,
126044,19.11,10060,16.109971990000002,985897,97,-3.3438737127516003,0.8062473167391384,0.001,985782,,
126048,19.08,10060,15.994648040000001,985966,97,-3.555517077445984,0.7184988521039486,0.001,985845,,
126052,19.22,10061,16.152387140000002,986047,97,-3.368851900100708,0.7095253109931946,0.001,985934,,
126056,19.05,10062,16.17506077,986119,98,-3.343291163444519,0.8129702180624008,0.001,986000,,
126060,18.79,10063,15.94403739,986182,97,-3.2446726163228354,0.713273619612058,0.001,986074,,
126064,18.72,10063,15.92150361,986257,97,-3.388751949582781,0.8613627473513286,0.001,986147,,
126068,18.91,10064,16.07589274,986330,97,-3.3557199239730835,0.7503083621462187,0.001,986209,,
126072,18.84,10065,16.13848183,986401,97,-3.5097400426864622,0.7961334931223016,0.001,986286,,
126076,18.84,10066,16.05940549,986468,97,-3.406929055849711,0.8349924683570862,0.001,986357,,
126080,18.97,10067,16.077844250000002,986567,97,-3.5019071102142334,0.7927747269471487,0.001,986418,,
126084,19.33,10068,16.46585353,986680,97,-3.500732728413173,0.7652766200212332,0.001,986514,,
126088,19.6,10069,16.69909414,986769,97,-3.3369234892038198,0.757255944940779,0.001,986649,,
126092,19.97,10070,17.07541583,986875,97,-3.32896157673427,0.7150377950498036,0.001,986747,,
126096,19.74,10071,16.90489083,986926,97,-3.641647974650065,0.7930202136437098,0.001,986824,,
126100,20.02,10071,17.09553746,987002,97,-3.3933923482894897,0.781795156629462,0.001,986886,,
126104,20.01,10072,17.12009744,987061,97,-3.2925519545873008,0.8298479410318228,0.001,986947,,
126108,19.84,10073,17.00068027,987119,97,-3.3722901741663613,0.7074526656757701,0.001,987010,,
126112,19.99,10074,17.11689744,987222,97,-3.3614250313151968,0.8258018908293351,0.001,987113,,
126116,20.03,10075,17.024334099999997,987273,97,-3.190423679351807,0.7202554179562463,0.001,987164,,
126120,20.03,10076,17.00485027,987352,97,-3.374452257156372,0.8289148867130279,0.001,987232,,
126124,20.17,10077,17.17558583,987468,97,-3.4637371843511406,0.8097796890624734,0.001,987346,,
126128,19.87,10078,16.851045909999996,987525,97,-3.5144442319869995,0.7073759078979492,0.001,987409,,
126132,19.67,10079,16.58684029,987594,97,-3.373645748410906,0.7169131849493299,0.001,987473,,
126136,19.29,10080,16.36988175,987671,97,-3.388311058282852,0.7537443427478566,0.001,987561,,
126140,19.27,10081,16.20710656,987750,97,-3.3441211810478797,0.7990699914785532,0.001,987643,,
126144,19.3,10082,16.253511680000003,987827,97,-3.4602553129196165,0.8160580143332481,0.001,987706,,
126148,19.34,10083,16.33379875,987900,97,-3.4632404115464954,0.9003526097849796,0.001,987791,,
126152,19.22,10084,16.16445404,987969,97,-3.522946914037069,0.8202888833151923,0.001,987855,,
126156,19.15,10084,15.98452573,988034,97,-3.7933946677616666,0.8344565550486247,0.001,987919,,
126160,19.44,10086,16.113386319999996,988126,97,-3.421051814005925,0.8251401885197713,0.001,988004,,
126164,19.43,10086,16.07059572,988200,97,-3.559689023277976,0.8322041006315322,0.001,988082,,
126168,19.26,10087,16.026906670000002,988256,97,-3.2845651019703257,0.7554009773514487,0.001,988138,,
126172,19.73,10089,16.51356856,988374,97,-3.440784606933594,0.8414505350589753,0.001,988254,,
126176,19.91,10090,16.68797141,988459,97,-3.4521145139421736,0.7533773647414314,0.001,988342,,
126180,19.65,10091,16.406070979999996,988532,97,-3.565757095813751,0.9024601697921752,0.001,988424,,
126184,19.42,10091,16.128254469999998,988622,97,-3.455103423860338,0.8074999749660492,0.001,988508,,
126188,19.37,10092,16.14144927,988706,97,-3.4496026833852134,0.7827006876468658,0.001,988598,,
126192,19.02,10093,15.7674348,988777,97,-3.370637248544132,0.8106524229049683,0.001,988673,,
126196,19.07,10094,15.73132242,988833,97,-3.5412249905722484,0.8417139053344727,0.001,988719,,
126200,19.07,10095,15.650650020000002,988909,97,-3.27813526562282,0.7890208406107766,0.001,988791,,
126204,19.04,10095,15.609490039999999,988965,97,-3.4952642023563385,0.8337763984998067,0.001,988856,,
126208,19.27,10096,15.83560275,989046,97,-3.6537249428885326,0.7757410066468375,0.001,988923,,
126212,18.86,10097,15.461129129999996,989108,97,-3.2137139903174505,0.7835760747685152,0.001,988996,,
126216,19.56,10098,16.24872007,989229,97,-3.436143838442289,0.8208368099652804,0.001,989097,,
126220,19.33,10099,15.987445250000002,989285,97,-3.534928798675537,0.7933625181516012,0.001,989179,,
126224,19.19,10100,15.701690670000003,989387,97,-3.4612202525138853,0.7562834736777515,0.001,989261,,
126228,19.42,10101,15.854146320000002,989467,97,-3.409834702809652,0.7209674997462167,0.001,989342,,
126232,19.33,10102,15.765040810000006,989527,97,-3.4983949661254883,0.769329174206807,0.001,989417,,
126236,19.24,10102,15.576322839999998,989595,97,-3.1891836722691855,0.7999988943338394,0.001,989479,,
126240,19.18,10103,15.56511966,989668,97,-3.4806166778911245,0.8061026551506736,0.001,989546,,
126244,19.06,10104,15.362548010000001,989733,97,-3.6227816343307495,0.761238956451416,0.001,989626,,
126248,19.06,10104,15.394959460000003,989806,97,-3.312235951423645,0.7860078308731318,0.001,989690,,
126252,18.95,10105,15.32665575,989864,97,-3.508078765869141,0.8068457782268524,0.001,989755,,
126256,19.11,10106,15.43685283,989945,97,-3.475080225202772,0.897536460091086,0.001,989834,,
,,,,990000,,-3.352174003918966,0.9373769561449686,0.001,989881,15.23078925,18.7
126260,18.85,10108,15.169711349999998,990011,97,-3.405755849984976,0.7497283089160919,0.001,989906,,
126264,18.7,10108,15.1658589,990070,97,-3.528477464403425,0.776566914149693,0.001,989960,,
126268,18.99,10109,15.2921689,990155,97,-3.3658462524414063,0.8346403807401657,0.001,990027,,
126272,18.53,10110,14.770241400000002,990227,97,-3.40201598405838,0.7745182812213898,0.001,990098,,
126276,18.66,10111,15.050806419999999,990325,97,-3.4292772383916947,0.7590722209069787,0.001,990214,,
126280,18.42,10112,14.896386269999999,990374,97,-3.4302306473255157,0.7838278015454611,0.001,990264,,
126284,18.31,10112,14.79602642,990453,97,-3.3393452962239585,0.8192741175492605,0.001,990329,,
126288,18.05,10113,14.543552319999998,990511,97,-3.6927685737609863,0.8310702272823879,0.001,990401,,
