rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_ep_length,eval/mean_reward
622.02,24224,1784.4974687000006,125177,3790971,30,-188.12171936035156,0.0003,-1.011789083480835,0.05376676470041275,3790870,14.659914016723633,,
621.15,24228,1784.94516198,125214,3793926,30,-186.90203857421875,0.0003,0.5210717916488647,0.05792761594057083,3793825,22.48758316040039,,
,,,,3795000,,-187.72021484375,0.0003,0.14959824085235596,0.058918148279190063,3794899,22.99640655517578,951.26,3150.43768474
620.9,24232,1783.4893253100004,125357,3795227,30,-188.27145385742188,0.0003,-0.49077263474464417,0.05794496461749077,3795126,17.211688995361328,,
631.82,24236,1817.32387555,125393,3798065,30,-187.46633911132812,0.0003,-1.7690048217773438,0.05870490521192551,3797964,80.67475891113281,,
,,,,3800000,,-186.39791870117188,0.0003,-0.5816344618797302,0.0580778531730175,3799899,45.78142166137695,918.94,3042.4888975999997
612.16,24240,1758.54894803,125543,3800099,30,-188.98736572265625,0.0003,2.306493043899536,0.05839710682630539,3799998,20.33251190185547,,
615.6,24244,1768.9663875900003,125584,3803539,30,-188.436279296875,0.0003,-1.5924029350280762,0.057682037353515625,3803438,69.448974609375,,
,,,,3805000,,-188.23358154296875,0.0003,-0.4193745255470276,0.05538291484117508,3804899,18.30622673034668,963.6,3368.77763354
635.61,24248,1828.3977415699999,125757,3807018,30,-185.92750549316406,0.0003,-0.15381142497062683,0.058260269463062286,3806917,27.70558738708496,,
639.4,24252,1840.4701139499998,125789,3809602,30,-188.71160888671875,0.0003,-1.1794273853302002,0.060957346111536026,3809501,106.80667114257812,,
,,,,3810000,,-187.95907592773438,0.0003,0.4012240171432495,0.05874846130609512,3809899,13.780780792236328,886.44,2987.88434586
640.9,24256,1843.69291405,125943,3812253,30,-186.85293579101562,0.0003,1.2375065088272095,0.05640215426683426,3812152,126.62548828125,,
640.12,24260,1840.6274274600003,125973,3814608,30,-188.65469360351562,0.0003,0.31458479166030884,0.06115943193435669,3814507,32.145259857177734,,
,,,,3815000,,-184.76620483398438,0.0003,0.6620494723320007,0.058834344148635864,3814899,15.772335052490234,874.4,2940.7089437399995
638.38,24264,1836.2680410799999,126116,3816677,30,-189.30380249023438,0.0003,-3.051215648651123,0.05697258934378624,3816576,13.111045837402344,,
,,,,3820000,,-188.24472045898438,0.0003,0.4479326009750366,0.057851940393447876,3819899,34.38227081298828,922.32,3189.2416220799996
649.17,24268,1870.5265805800002,126287,3820418,30,-187.63241577148438,0.0003,-0.18284277617931366,0.061396121978759766,3820317,23.19605255126953,,
639.74,24272,1840.8489111500003,126313,3822386,30,-184.8896026611328,0.0003,0.9236056208610535,0.05788540095090866,3822285,26.59455108642578,,
633.48,24276,1823.4248504099999,126340,3824609,30,-188.10635375976562,0.0003,-0.9294678568840027,0.05895884335041046,3824508,26.62949562072754,,
,,,,3825000,,-187.6300506591797,0.0003,-1.0819642543792725,0.0577484592795372,3824899,11.89810562133789,892.64,3121.2155225200004
616.4,24280,1775.7418720100002,126481,3826184,30,-188.868408203125,0.0003,0.04222792387008667,0.05694925785064697,3826083,27.085050582885742,,
619.03,24284,1784.03038249,126522,3829476,30,-188.44085693359375,0.0003,-0.7740588188171387,0.058237697929143906,3829375,18.636337280273438,,
,,,,3830000,,-187.1209716796875,0.0003,-0.4953151345252991,0.0597672201693058,3829899,11.550484657287598,871.8,2970.64550912
610.29,24288,1755.76606554,126673,3832175,30,-189.14366149902344,0.0003,0.5436077117919922,0.059204328805208206,3832074,17.479297637939453,,
,,,,3835000,,-186.1172332763672,0.0003,0.7311843633651733,0.06026453524827957,3834899,14.755149841308594,787.44,2699.5798243000004
608.07,24292,1749.98180785,126827,3835841,30,-189.45211791992188,0.0003,-3.3973288536071777,0.05956517532467842,3835740,7.121877670288086,,
611.37,24296,1759.33920717,126855,3838080,30,-187.64944458007812,0.0003,-0.37861666083335876,0.05866062641143799,3837979,12.485757827758789,,
,,,,3840000,,-187.4110107421875,0.0003,-0.4349685311317444,0.05777059122920036,3839899,24.876815795898438,751.98,2527.5304448200004
620.2,24300,1786.7625109199998,126994,3840918,30,-185.99835205078125,0.0003,0.6312088370323181,0.058319441974163055,3840817,67.58338165283203,,
604.94,24304,1742.90922091,127015,3842650,30,-186.02374267578125,0.0003,-1.2779697179794312,0.0596533864736557,3842549,16.245527267456055,,
609.59,24308,1755.8223876600002,127039,3844664,30,-188.1439208984375,0.0003,-0.5909648537635803,0.05797434598207474,3844563,62.5742073059082,,
,,,,3845000,,-187.41513061523438,0.0003,-1.4319719076156616,0.05649162083864212,3844899,18.83680534362793,863.8,2858.8005350000003
617.32,24312,1777.3116689400003,127194,3847574,30,-186.36544799804688,0.0003,2.2978715896606445,0.05700455978512764,3847473,73.94868469238281,,
612.31,24316,1762.1241169199996,127222,3849899,30,-186.86865234375,0.0003,-0.21546125411987305,0.053623396903276443,3849798,21.133554458618164,,
,,,,3850000,,-188.03250122070312,0.0003,-0.4311913847923279,0.05268047749996185,3849899,19.97698402404785,794.48,2636.6786519400002
623.42,24320,1794.7780468300002,127358,3852145,30,-187.657958984375,0.0003,0.6862697601318359,0.05713484063744545,3852044,106.52058410644531,,
630.47,24324,1815.7259570999997,127381,3854018,30,-186.46994018554688,0.0003,1.6619123220443726,0.05707759037613869,3853917,66.25517272949219,,
,,,,3855000,,-188.73626708984375,0.0003,-0.16081446409225464,0.05976176634430885,3854899,17.858566284179688,896.7,3045.521688940001
632.84,24328,1819.91223785,127540,3857210,30,-189.20425415039062,0.0003,-0.6478515863418579,0.057145316153764725,3857109,8.180868148803711,,
641.11,24332,1846.34207305,127567,3859338,30,-186.52597045898438,0.0003,0.28582215309143066,0.05865786597132683,3859237,33.40843963623047,,
,,,,3860000,,-186.90843200683594,0.0003,-1.3543803691864014,0.0612143836915493,3859899,41.39466857910156,819.82,2800.931857220001
639.68,24336,1839.7530328999994,127709,3862033,30,-187.67703247070312,0.0003,1.5028678178787231,0.059424713253974915,3861932,23.271347045898438,,
634.28,24340,1824.4561446799996,127728,3863527,30,-187.0439910888672,0.0003,2.570436954498291,0.05707506090402603,3863426,14.509761810302734,,
,,,,3865000,,-188.88165283203125,0.0003,-2.2311646938323975,0.058638907968997955,3864899,11.794317245483398,920.32,3190.80215364
616.58,24344,1772.8207597599999,127874,3865197,30,-188.34072875976562,0.0003,-0.27240097522735596,0.05905084311962128,3865096,18.200946807861328,,
599.09,24348,1721.15021565,127895,3866927,30,-188.30340576171875,0.0003,-1.4333431720733643,0.06028004363179207,3866826,10.76569938659668,,
598.49,24352,1720.8199881400003,127928,3869451,30,-186.447265625,0.0003,0.5330760478973389,0.05743716284632683,3869350,15.965904235839844,,
,,,,3870000,,-187.87530517578125,0.0003,-0.06219726800918579,0.056899745017290115,3869899,36.465576171875,860.04,2898.5756652
592.45,24356,1703.64498891,128109,3871498,30,-189.2601776123047,0.0003,-2.5246152877807617,0.05931408330798149,3871397,11.203359603881836,,
598.17,24360,1722.11215795,128147,3874425,30,-185.3507080078125,0.0003,1.1065797805786133,0.059055451303720474,3874324,40.78380584716797,,
,,,,3875000,,-187.69357299804688,0.0003,-1.4317646026611328,0.05744507536292076,3874899,157.87149047851562,871.62,3075.15173624
591.46,24364,1701.3951689599999,128281,3875823,30,-191.00286865234375,0.0003,0.01640467345714569,0.059416938573122025,3875722,15.409440994262695,,
574.14,24368,1647.44929043,128309,3877832,30,-187.6691131591797,0.0003,1.228485345840454,0.05980671942234039,3877731,56.24492645263672,,
569.88,24372,1636.0568621400002,128331,3879374,30,-189.63314819335938,0.0003,1.736724615097046,0.05793112516403198,3879273,25.344982147216797,,
,,,,3880000,,-187.10275268554688,0.0003,1.2319769859313965,0.0564657561480999,3879899,21.095516204833984,914.08,3126.0918257400003
570.86,24376,1639.3878863400003,128495,3881695,30,-187.10556030273438,0.0003,1.7517130374908447,0.05569901317358017,3881594,32.31117248535156,,
587.85,24380,1690.8477130200001,128538,3884969,30,-187.82806396484375,0.0003,2.288308620452881,0.05846254155039787,3884868,70.71014404296875,,
,,,,3885000,,-189.92913818359375,0.0003,-0.04135489463806152,0.058552999049425125,3884899,28.089996337890625,868.54,2922.85382522
576.73,24384,1659.27951848,128696,3887149,30,-189.73590087890625,0.0003,-0.8812937140464783,0.057852476835250854,3887048,7.515212059020996,,
,,,,3890000,,-189.19654846191406,0.0003,-1.8419764041900635,0.058680880814790726,3889899,12.888802528381348,952.34,3314.10980782
579.9,24388,1671.6043296199998,128875,3890165,30,-190.0480194091797,0.0003,-1.3709406852722168,0.05697810649871826,3890064,12.424448013305664,,
564.74,24392,1629.1773614699996,128903,3892315,30,-189.18170166015625,0.0003,1.1363099813461304,0.06097786873579025,3892214,23.77853775024414,,
562.05,24396,1621.0726679600004,128927,3894285,30,-186.7271270751953,0.0003,0.20963844656944275,0.0609014555811882,3894184,19.981468200683594,,
,,,,3895000,,-188.1512451171875,0.0003,0.25413984060287476,0.062151115387678146,3894899,183.05960083007812,927.18,3228.5956122
550.31,24400,1585.8327270900004,129084,3895949,30,-186.4024658203125,0.0003,-1.2485034465789795,0.06230175867676735,3895848,19.448823928833008,,
571.45,24404,1650.0127915299997,129134,3899795,30,-187.2950439453125,0.0003,-1.3990685939788818,0.056773506104946136,3899694,23.302234649658203,,
,,,,3900000,,-188.01254272460938,0.0003,-0.3922400176525116,0.05758686736226082,3899899,37.46922302246094,896.5,3145.66785946
579.14,24408,1675.40548847,129301,3902578,30,-188.47134399414062,0.0003,2.328640937805176,0.059848714619874954,3902477,111.44638061523438,,
,,,,3905000,,-188.60467529296875,0.0003,-0.38511717319488525,0.05693681910634041,3904899,18.347091674804688,896.0,3101.510773979999
579.25,24412,1677.0521447,129474,3905499,30,-189.08139038085938,0.0003,-1.3225433826446533,0.05898488312959671,3905398,32.97956848144531,,
591.15,24416,1711.0256358899999,129519,3909014,30,-189.4136505126953,0.0003,-1.0810819864273071,0.061098743230104446,3908913,9.712116241455078,,
,,,,3910000,,-189.5185546875,0.0003,1.6361057758331299,0.06009974703192711,3909899,28.383506774902344,937.38,3058.6313347799996
603.46,24420,1748.3252321000002,129705,3912491,30,-188.46237182617188,0.0003,-0.5848046541213989,0.06041022017598152,3912390,19.783267974853516,,
,,,,3915000,,-186.703857421875,0.0003,-1.7649643421173096,0.05925397202372551,3914899,27.712139129638672,946.3,2992.5621383200005
616.52,24424,1784.9513040900003,129883,3915670,30,-188.74539184570312,0.0003,-1.416214108467102,0.06009950488805771,3915569,18.259002685546875,,
605.35,24428,1752.1285074800003,129911,3917745,30,-188.00021362304688,0.0003,-0.23398175835609436,0.05900410935282707,3917644,25.06191635131836,,
,,,,3920000,,-189.22262573242188,0.0003,0.8857340812683105,0.059308990836143494,3919899,28.029457092285156,934.06,3102.73228194
607.74,24432,1756.123482,130080,3920112,30,-188.49517822265625,0.0003,1.2008576393127441,0.059535034000873566,3920011,12.087398529052734,,
603.28,24436,1745.6166682,130109,3922361,30,-187.15353393554688,0.0003,-1.5740424394607544,0.06061261519789696,3922260,66.8888931274414,,
607.44,24440,1757.5438770000003,130133,3924271,30,-187.27389526367188,0.0003,-0.9900633692741394,0.05981842800974846,3924170,18.836589813232422,,
,,,,3925000,,-188.51625061035156,0.0003,-1.482530951499939,0.059467561542987823,3924899,87.04719543457031,895.9,3126.8341994999996
613.32,24444,1774.80558157,130296,3926529,30,-188.08111572265625,0.0003,1.047731876373291,0.05907147377729416,3926428,121.64298248291016,,
618.49,24448,1789.98671916,130325,3928776,30,-189.35061645507812,0.0003,-2.0398924350738525,0.05832213908433914,3928675,7.191475868225098,,
,,,,3930000,,-190.6040802001953,0.0003,-1.774314522743225,0.05920770764350891,3929899,18.513683319091797,903.12,3133.9296715000005
624.52,24452,1807.56380457,130500,3931903,30,-190.3804931640625,0.0003,-2.086078643798828,0.05886613950133324,3931802,9.409646987915039,,
,,,,3935000,,-188.57334899902344,0.0003,0.907196044921875,0.05913286656141281,3934899,20.04058074951172,936.54,3274.3070653000004
639.41,24456,1851.70592388,130685,3935439,30,-186.5457000732422,0.0003,0.7021374106407166,0.059479642659425735,3935338,13.580456733703613,,
639.41,24460,1850.9375105599997,130725,3938366,30,-189.08328247070312,0.0003,-1.7086519002914429,0.0601826086640358,3938265,12.087361335754395,,
,,,,3940000,,-187.86056518554688,0.0003,-1.3486990928649902,0.05771497264504433,3939899,16.181562423706055,918.26,3150.1082740800002
654.98,24464,1897.5642910799997,130900,3941321,30,-187.91497802734375,0.0003,-0.04643765091896057,0.05938930809497833,3941220,21.82857894897461,,
669.18,24468,1940.83044066,130946,3944750,30,-186.72628784179688,0.0003,-0.13845813274383545,0.06091383099555969,3944649,18.997892379760742,,
,,,,3945000,,-188.54177856445312,0.0003,-0.2738982141017914,0.06059930473566055,3944899,15.84393310546875,870.08,2966.95263182
663.86,24472,1926.52727655,131085,3945760,30,-188.57464599609375,0.0003,-0.5051581859588623,0.06083865091204643,3945659,13.447722434997559,,
663.79,24476,1925.6615840099998,131116,3948074,30,-185.6961212158203,0.0003,-0.3541839122772217,0.06066197529435158,3947973,46.54356384277344,,
,,,,3950000,,-190.1448211669922,0.0003,0.43013206124305725,0.05540275201201439,3949899,9.322689056396484,850.46,2941.0377116000004
666.95,24480,1935.4275187099995,131288,3951664,30,-187.2989044189453,0.0003,-1.253335952758789,0.05748838558793068,3951563,17.954505920410156,,
664.43,24484,1926.41817324,131314,3953592,30,-188.52639770507812,0.0003,-0.14410993456840515,0.059756845235824585,3953491,11.922757148742676,,
,,,,3955000,,-186.87359619140625,0.0003,-0.6912222504615784,0.06118623539805412,3954899,83.70780944824219,959.24,3314.9665064799997
653.91,24488,1894.48462578,131480,3955556,30,-186.9698486328125,0.0003,1.0964577198028564,0.05986643582582474,3955455,28.41773796081543,,
644.01,24492,1864.6809685100004,131495,3956716,30,-188.185302734375,0.0003,0.982101559638977,0.05839120224118233,3956615,50.64423751831055,,
646.45,24496,1873.40591146,131525,3958930,30,-186.18186950683594,0.0003,2.165579319000244,0.05782095342874527,3958829,41.30332946777344,,
,,,,3960000,,-187.79998779296875,0.0003,-0.6951003074645996,0.057740338146686554,3959899,18.558082580566406,830.8,2841.3635975600005
645.1,24500,1867.021961,131667,3960459,30,-187.0546417236328,0.0003,0.007748544216156006,0.05733638256788254,3960358,31.82324981689453,,
637.03,24504,1840.45524391,131709,3963498,30,-188.8218536376953,0.0003,-2.5600318908691406,0.060364868491888046,3963397,15.793027877807617,,
,,,,3965000,,-188.98873901367188,0.0003,-0.0920548141002655,0.05842025205492973,3964899,80.12907409667969,800.34,2780.7990086400005
631.29,24508,1823.42017125,131861,3965707,30,-188.45965576171875,0.0003,-0.34592512249946594,0.06039280816912651,3965606,72.43331909179688,,
628.27,24512,1813.23218238,131895,3968326,30,-186.27276611328125,0.0003,0.0705580860376358,0.060235850512981415,3968225,149.46505737304688,,
600.78,24516,1731.78397143,131907,3969092,30,-186.22091674804688,0.0003,1.5323526859283447,0.05729154497385025,3968991,17.745891571044922,,
,,,,3970000,,-187.34182739257812,0.0003,-1.6170158386230469,0.05908280983567238,3969899,26.24552345275879,847.9,2851.5716083999996
604.98,24520,1740.5824621000004,132092,3972989,30,-186.08709716796875,0.0003,0.5055400729179382,0.05885067582130432,3972888,27.485687255859375,,
,,,,3975000,,-188.7606658935547,0.0003,2.747279644012451,0.05903489515185356,3974899,23.06484603881836,892.26,2987.0497450000003
613.19,24524,1768.67143245,132293,3976989,30,-189.29592895507812,0.0003,-0.6954752206802368,0.05938933789730072,3976888,28.32734489440918,,
615.9,24528,1775.87370421,132328,3979335,30,-189.40682983398438,0.0003,-2.3833038806915283,0.060118287801742554,3979234,13.96514892578125,,
,,,,3980000,,-189.78631591796875,0.0003,-0.10162535309791565,0.058738306164741516,3979899,12.862133026123047,666.3,2181.19691472
613.26,24532,1768.30009956,132463,3981438,30,-189.947998046875,0.0003,0.21212449669837952,0.05706228315830231,3981337,13.382054328918457,,
599.25,24536,1724.94109438,132475,3982286,30,-190.3482666015625,0.0003,-0.5166500210762024,0.05837881565093994,3982185,12.548383712768555,,
594.73,24540,1711.5515228700003,132496,3983744,30,-188.09329223632812,0.0003,-1.8969545364379883,0.06001522019505501,3983643,33.290653228759766,,
,,,,3985000,,-189.79598999023438,0.0003,1.2255723476409912,0.05975444242358208,3984899,25.182098388671875,852.26,2841.77780878
604.31,24544,1740.0246493000002,132679,3986960,30,-189.8378143310547,0.0003,0.03030349314212799,0.06123778223991394,3986859,50.95586395263672,,
607.16,24548,1750.1338663999998,132712,3989492,30,-189.57351684570312,0.0003,-2.9445576667785645,0.05835097283124924,3989391,26.14806365966797,,
,,,,3990000,,-189.60659790039062,0.0003,-2.13596773147583,0.059556614607572556,3989899,16.650371551513672,839.7,2897.6361186599997
607.99,24552,1751.7645818000005,132871,3992702,30,-185.25576782226562,0.0003,0.20237067341804504,0.06100718304514885,3992601,84.20260620117188,,
,,,,3995000,,-188.27915954589844,0.0003,-0.11538630723953247,0.06123709678649902,3994899,14.865348815917969,935.94,3209.885741939999
602.13,24556,1734.0444125600002,133085,3995652,30,-188.98541259765625,0.0003,-1.7985869646072388,0.05867421627044678,3995551,100.99784851074219,,
595.69,24560,1714.07965821,133124,3997935,30,-189.08544921875,0.0003,-0.42307811975479126,0.05997399613261223,3997834,9.183675765991211,,
,,,,4000000,,-188.28427124023438,0.0003,0.5681509375572205,0.058689747005701065,3999899,18.665699005126953,803.28,2634.5312574600002
591.37,24564,1699.6091248799996,133316,4000458,30,-188.36740112304688,0.0003,-2.2643470764160156,0.0587945319712162,4000357,40.300384521484375,,
579.9,24568,1663.5536147599998,133348,4002740,30,-190.08148193359375,0.0003,-0.8944611549377441,0.0605318620800972,4002639,13.779807090759277,,
,,,,4005000,,-187.696044921875,0.0003,-1.5155458450317383,0.05844946578145027,4004899,23.96453094482422,932.92,3283.0303901999996
594.56,24572,1705.7936925000004,133518,4005216,29,-188.04855346679688,0.0003,1.1803691387176514,0.05868363380432129,4005115,13.031558990478516,,
603.43,24576,1730.73860134,133561,4008417,30,-189.71697998046875,0.0003,-1.4322850704193115,0.057655490934848785,4008316,23.002151489257812,,
,,,,4010000,,-189.75857543945312,0.0003,1.7589502334594727,0.06018109992146492,4009899,18.256052017211914,915.26,2998.6582017799997
593.37,24580,1699.21880039,133730,4011001,29,-185.1643829345703,0.0003,1.5621068477630615,0.05972619727253914,4010900,26.61053466796875,,
608.47,24584,1744.1825792900001,133777,4014439,30,-186.77438354492188,0.0003,0.3898727297782898,0.05868013575673103,4014338,31.760236740112305,,
,,,,4015000,,-186.05776977539062,0.0003,-0.17041851580142975,0.05776309594511986,4014899,14.859345436096191,915.32,2842.63769282
606.47,24588,1738.23493001,133934,4016203,29,-189.40597534179688,0.0003,-0.8115708827972412,0.05864090472459793,4016102,21.805545806884766,,
610.14,24592,1746.8007826100002,133955,4017730,29,-187.90512084960938,0.0003,-0.5142270922660828,0.058991558849811554,4017629,19.54080581665039,,
,,,,4020000,,-189.1142578125,0.0003,-1.328461766242981,0.059499289840459824,4019899,12.423124313354492,902.42,3084.91741796
617.24,24596,1764.2500523500003,134126,4020654,29,-188.88534545898438,0.0003,-0.8235352039337158,0.05835912749171257,4020553,14.668855667114258,,
627.41,24600,1796.5278998000001,134159,4023200,29,-187.78379821777344,0.0003,-1.3249537944793701,0.05967304855585098,4023099,23.89100456237793,,
,,,,4025000,,-189.79261779785156,0.0003,-0.2619125545024872,0.05802864581346512,4024899,12.149332046508789,894.24,3147.3311455200005
625.72,24604,1794.1747077499997,134329,4026070,29,-187.57493591308594,0.0003,1.3675343990325928,0.05842265114188194,4025969,18.995555877685547,,
631.88,24608,1812.28554962,134366,4028895,29,-186.92001342773438,0.0003,1.5756350755691528,0.05822164937853813,4028794,17.842559814453125,,
,,,,4030000,,-190.09510803222656,0.0003,0.15655535459518433,0.05802733078598976,4029899,18.84014129638672,911.02,3075.35075108
633.04,24612,1816.1123386299996,134537,4031630,29,-191.02542114257812,0.0003,-1.0239601135253906,0.059602491557598114,4031529,40.63780212402344,,
640.52,24616,1836.5495677200001,134558,4033144,29,-190.44012451171875,0.0003,-0.7034382224082947,0.06042548641562462,4033043,14.823756217956543,,
,,,,4035000,,-191.2676544189453,0.0003,1.8333580493927002,0.057668689638376236,4034899,56.71931457519531,943.08,3239.2589758199993
635.61,24620,1822.4445785699995,134741,4036550,29,-188.37461853027344,0.0003,-1.892555594444275,0.058577507734298706,4036449,30.931358337402344,,
614.09,24624,1756.4639090599999,134766,4038398,29,-189.933837890625,0.0003,-0.1135137677192688,0.05909127742052078,4038297,8.349435806274414,,
,,,,4040000,,-190.31332397460938,0.0003,1.0212458372116089,0.057393260300159454,4039899,13.708972930908203,920.0,3150.00919208
625.29,24628,1792.91452785,134947,4041864,29,-189.56900024414062,0.0003,-1.0133733749389648,0.0586729571223259,4041763,12.386625289916992,,
629.7,24632,1806.7598779799998,134981,4044408,29,-189.6935272216797,0.0003,-1.560490608215332,0.059594154357910156,4044307,21.964351654052734,,
,,,,4045000,,-189.14300537109375,0.0003,-1.9899394512176514,0.058495067059993744,4044899,14.325069427490234,935.54,3154.62096504
659.14,24636,1894.2276620000002,135164,4048200,29,-188.3223876953125,0.0003,0.24580633640289307,0.0571904331445694,4048099,10.395360946655273,,
,,,,4050000,,-189.83592224121094,0.0003,-0.21621865034103394,0.059375032782554626,4049899,34.31711196899414,924.82,3116.7610522799996
670.2,24640,1929.54219146,135335,4050764,29,-189.21681213378906,0.0003,-0.18380007147789001,0.05895208194851875,4050663,39.05863952636719,,
663.92,24644,1911.5120047200003,135371,4053352,29,-190.0159454345703,0.0003,-0.7699902057647705,0.05823821574449539,4053251,30.808441162109375,,
,,,,4055000,,-188.08786010742188,0.0003,-1.7676937580108643,0.06198254972696304,4054899,137.33811950683594,882.46,3081.35539376
673.82,24648,1940.19652202,135548,4056874,29,-190.11956787109375,0.0003,-1.2769757509231567,0.0621524304151535,4056773,17.559589385986328,,
651.16,24652,1873.57401151,135560,4057818,29,-190.03880310058594,0.0003,-1.9272507429122925,0.06002749875187874,4057717,32.686767578125,,
640.64,24656,1841.78803234,135585,4059716,29,-187.6024932861328,0.0003,-0.6918038129806519,0.060994356870651245,4059615,23.351224899291992,,
,,,,4060000,,-187.20623779296875,0.0003,1.7394778728485107,0.0597311370074749,4059899,17.244895935058594,927.26,3137.11074258
643.69,24660,1850.6240415399998,135754,4062304,29,-188.50096130371094,0.0003,-0.75182044506073,0.06059345602989197,4062203,39.571685791015625,,
,,,,4065000,,-187.91815185546875,0.0003,1.9115381240844727,0.061206966638565063,4064899,68.89665222167969,957.64,3129.1544964199998
657.36,24664,1894.0388479199996,135946,4066194,29,-189.24012756347656,0.0003,-0.37162503600120544,0.05723727494478226,4066093,30.962095260620117,,
656.37,24668,1892.3689914999995,135976,4068377,29,-187.20240783691406,0.0003,2.690505027770996,0.057704418897628784,4068276,25.079381942749023,,
,,,,4070000,,-189.774658203125,0.0003,-1.9449001550674438,0.06008175387978554,4069899,11.491533279418945,945.7,3214.6156053
652.94,24672,1881.0412050999998,136140,4070510,29,-187.3231201171875,0.0003,-1.5534780025482178,0.058924682438373566,4070409,15.638202667236328,,
634.17,24676,1826.6211035499998,136157,4071834,29,-188.7218780517578,0.0003,-1.2401971817016602,0.06009150668978691,4071733,26.115432739257812,,
624.9,24680,1800.19041441,136180,4073491,29,-185.35147094726562,0.0003,2.5435070991516113,0.05988498404622078,4073390,152.03036499023438,,
,,,,4075000,,-189.28329467773438,0.0003,-0.22338902950286865,0.059012942016124725,4074899,10.248849868774414,915.1,3178.3640157600003
616.47,24684,1774.67340609,136346,4076086,29,-188.41610717773438,0.0003,-0.7187719941139221,0.0595184825360775,4075985,21.33845329284668,,
620.84,24688,1789.1344712100001,136376,4078287,29,-188.49313354492188,0.0003,0.3534415364265442,0.05733471363782883,4078186,20.23896026611328,,
,,,,4080000,,-188.6083984375,0.0003,0.4655204713344574,0.05970204994082451,4079899,15.19000244140625,947.96,3229.4733542800004
635.45,24692,1833.3089015099997,136552,4081275,29,-188.99839782714844,0.0003,-1.0966272354125977,0.05867872014641762,4081174,19.448843002319336,,
617.1,24696,1782.2457061100001,136566,4082364,29,-188.50169372558594,0.0003,-1.533106803894043,0.05936197191476822,4082263,12.677324295043945,,
,,,,4085000,,-190.4967803955078,0.0003,-2.003416061401367,0.05945942550897598,4084899,21.946704864501953,917.64,3119.5669059800002
624.4,24700,1803.49318514,136745,4085640,29,-189.50030517578125,0.0003,-2.252133846282959,0.058481570333242416,4085539,12.065231323242188,,
617.75,24704,1782.2799554800004,136775,4087845,29,-189.4455108642578,0.0003,-2.2992775440216064,0.058145493268966675,4087744,23.13001823425293,,
608.77,24708,1755.0778567300001,136800,4089772,29,-189.3523712158203,0.0003,-0.5674684047698975,0.058811627328395844,4089671,23.721038818359375,,
,,,,4090000,,-188.00534057617188,0.0003,0.6790586709976196,0.05740053951740265,4089899,72.60684967041016,907.76,3053.7260029199992
603.7,24712,1739.57938052,136960,4092000,29,-190.595458984375,0.0003,0.3824026584625244,0.05751246213912964,4091899,7.47474479675293,,
598.34,24716,1726.9089975100003,136974,4092978,29,-188.69845581054688,0.0003,1.8404016494750977,0.05762963742017746,4092877,20.55124282836914,,
572.75,24720,1653.88611131,136986,4093825,29,-189.98992919921875,0.0003,-1.2733228206634521,0.061399295926094055,4093724,21.020275115966797,,
,,,,4095000,,-188.52536010742188,0.0003,-1.8427646160125732,0.060025669634342194,4094899,48.67718505859375,894.72,3124.10621834
573.59,24724,1658.3430508800004,137141,4095757,29,-189.42044067382812,0.0003,-0.9603867530822754,0.05910700187087059,4095656,11.069192886352539,,
557.8,24728,1610.7578575199996,137166,4097644,29,-190.52166748046875,0.0003,-0.15730059146881104,0.05924929678440094,4097543,13.343480110168457,,
,,,,4100000,,-188.6483612060547,0.0003,0.8233257532119751,0.06011234223842621,4099899,14.517230987548828,880.24,2949.7207377799996
557.12,24732,1609.2725128299999,137328,4100120,29,-188.90077209472656,0.0003,2.562129020690918,0.060899630188941956,4100019,27.886564254760742,,
537.22,24736,1551.4638888799996,137352,4101922,29,-189.9854278564453,0.0003,1.1029765605926514,0.05966697260737419,4101821,39.99311065673828,,
536.0,24740,1546.5594128899997,137386,4104364,29,-188.6988525390625,0.0003,-0.6275400519371033,0.060410305857658386,4104263,25.601604461669922,,
,,,,4105000,,-189.98629760742188,0.0003,-0.3198227286338806,0.05819844454526901,4104899,12.351202964782715,878.72,3097.85307806
530.74,24744,1530.7146922,137539,4106426,29,-189.43350219726562,0.0003,-1.9612998962402344,0.057372383773326874,4106325,39.225067138671875,,
518.54,24748,1493.5812987099998,137569,4108728,29,-190.73330688476562,0.0003,0.14488232135772705,0.05838470533490181,4108627,19.072162628173828,,
,,,,4110000,,-187.47645568847656,0.0003,1.4952147006988525,0.05591832101345062,4109899,225.9422607421875,935.66,3095.1433050600003
549.1,24752,1585.15350903,137759,4112728,29,-191.09811401367188,0.0003,-2.715322256088257,0.05728365108370781,4112627,30.30854034423828,,
,,,,4115000,,-191.1656036376953,0.0003,-0.3436987102031708,0.05698993802070618,4114899,23.11963653564453,939.82,3294.3441988
558.47,24756,1613.1667555699999,137931,4115563,29,-190.98529052734375,0.0003,1.8494415283203125,0.06037173420190811,4115462,26.662979125976562,,
564.46,24760,1631.9484963099999,137973,4118750,29,-190.25387573242188,0.0003,0.36855578422546387,0.05913708359003067,4118649,12.671703338623047,,
,,,,4120000,,-190.2059783935547,0.0003,1.495445728302002,0.05852195993065834,4119899,11.397858619689941,698.8,2389.70088424
