time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
4921972,46,38184,2077.58883579,106624,696.66,31.344219207763672,0.0003,0.282302588224411,4921871,-165.88409423828125,0.07416952401399612,,
4924981,46,38188,2084.72382104,106665,698.66,23.35529327392578,0.0003,0.5182980895042419,4924880,-167.9671630859375,0.07616133242845535,,
4925000,,,,,,11.027261734008789,0.0003,-0.5268967747688293,4924899,-167.76638793945312,0.07614319771528244,3101.3651117,906.75
4927854,46,38192,2068.30486489,106753,693.6,45.454307556152344,0.0003,-2.8632864952087402,4927753,-169.93756103515625,0.07407822459936142,,
4929889,46,38196,2040.8581277700002,106780,683.88,10.036312103271484,0.0003,0.5815854072570801,4929788,-169.61959838867188,0.07240864634513855,,
4930000,,,,,,15.730140686035156,0.0003,-2.130988836288452,4929899,-167.616455078125,0.07280462235212326,3027.8694813500006,903.25
4933136,46,38200,2094.4537142500003,106875,701.32,16.362138748168945,0.0003,-0.2049049437046051,4933035,-168.68826293945312,0.07579122483730316,,
4935000,,,,,,17.63037872314453,0.0003,-0.47130104899406433,4934899,-169.14437866210938,0.07212875783443451,3047.4663778999998,917.25
4935989,46,38204,2074.0999660800003,106965,695.17,26.981611251831055,0.0003,0.7553936243057251,4935888,-167.77719116210938,0.07203236222267151,,
4938186,46,38208,2040.9477573699999,106994,684.06,121.35781860351562,0.0003,-1.5794382095336914,4938085,-168.22340393066406,0.07323073595762253,,
4940000,,,,,,11.425467491149902,0.0003,-0.885515570640564,4939899,-169.21559143066406,0.07344788312911987,2226.4470505,650.0
4941151,46,38212,2075.00873976,107071,694.77,16.06546974182129,0.0003,-0.05253489315509796,4941050,-168.134765625,0.07478205859661102,,
4942282,46,38216,2017.8399913400003,107085,675.75,8.879281044006348,0.0003,-0.6936894655227661,4942181,-169.16720581054688,0.07394074648618698,,
4945000,,,,,,18.04290008544922,0.0003,0.6365737318992615,4944899,-168.8645782470703,0.0719236209988594,3303.9385983499997,954.75
4945325,46,38220,2008.0701741199996,107180,671.62,12.347637176513672,0.0003,-0.8057146072387695,4945224,-169.82546997070312,0.07315869629383087,,
4948282,46,38224,2024.44204001,107225,677.43,27.740562438964844,0.0003,1.3361355066299438,4948181,-168.00660705566406,0.07419723272323608,,
4950000,,,,,,14.117067337036133,0.0003,-1.0986876487731934,4949899,-168.7374267578125,0.07212672382593155,3088.17986405,916.75
4952155,46,38228,2070.9230377799995,107330,692.51,12.718423843383789,0.0003,-0.90630042552948,4952054,-168.26730346679688,0.0736435279250145,,
4955000,,,,,,58.2156982421875,0.0003,1.2780377864837646,4954899,-169.97927856445312,0.07234879583120346,2905.7566881000002,839.5
4955066,46,38232,2094.3029044799996,107415,699.9,11.135910987854004,0.0003,-0.6692042946815491,4954965,-168.39109802246094,0.07383453845977783,,
4957873,46,38236,2083.88998625,107452,696.54,38.629425048828125,0.0003,0.6724182367324829,4957772,-168.09873962402344,0.07454046607017517,,
4960000,,,,,,15.997526168823242,0.0003,-0.3980417251586914,4959899,-168.9929962158203,0.07603155821561813,2456.68202495,746.45
4960514,46,38240,2092.26833713,107529,698.77,18.178598403930664,0.0003,-0.2357691079378128,4960413,-168.2688446044922,0.076405830681324,,
4962627,46,38244,2034.84850067,107557,680.15,33.00385665893555,0.0003,1.7111248970031738,4962526,-169.75601196289062,0.07400785386562347,,
4965000,,,,,,65.83690643310547,0.0003,0.6894292831420898,4964899,-168.14285278320312,0.06938180327415466,3330.197163399999,1000.0
4965819,46,38248,2064.99511943,107654,690.02,19.612823486328125,0.0003,-0.20773431658744812,4965718,-167.80267333984375,0.07260873913764954,,
4967887,46,38252,2046.1163466100002,107681,684.01,18.062278747558594,0.0003,-0.7044569849967957,4967786,-167.6727294921875,0.07366547733545303,,
4970000,,,,,,9.116374969482422,0.0003,-2.20025372505188,4969899,-168.92709350585938,0.07147621363401413,2640.9180226000003,791.0
4971748,46,38256,2105.94696392,107776,702.76,9.46708869934082,0.0003,-0.1231793761253357,4971647,-169.65475463867188,0.07319636642932892,,
4974709,46,38260,2109.0034809700005,107815,703.19,14.849331855773926,0.0003,-0.1815168857574463,4974608,-167.30567932128906,0.07320144027471542,,
4975000,,,,,,15.292351722717285,0.0003,0.281861811876297,4974899,-169.82864379882812,0.0728144496679306,2969.25495785,868.2
4976726,46,38264,2091.55024268,107889,698.03,18.55182456970215,0.0003,0.9900892376899719,4976625,-168.77212524414062,0.07266952842473984,,
4979491,46,38268,2094.39348382,107926,699.0,14.827777862548828,0.0003,-0.5721708536148071,4979390,-169.40878295898438,0.0748317614197731,,
4980000,,,,,,12.758284568786621,0.0003,-0.833983838558197,4979899,-169.5568084716797,0.07293016463518143,2845.1969952500003,822.7
4981033,46,38272,2074.59015677,107994,692.6,12.358287811279297,0.0003,1.193948745727539,4980932,-169.81497192382812,0.0718904435634613,,
4984605,46,38276,2065.52898489,108043,689.5,20.156288146972656,0.0003,0.7479510307312012,4984504,-168.99273681640625,0.07248047739267349,,
4985000,,,,,,25.64609146118164,0.0003,1.9632093906402588,4984899,-166.140625,0.0720071792602539,2721.2298677999997,816.95
4986700,46,38280,2040.53859817,108114,681.61,12.019891738891602,0.0003,0.394933819770813,4986599,-169.31951904296875,0.07175178080797195,,
4988915,46,38284,2004.4202772800002,108142,669.43,15.514774322509766,0.0003,0.1796272099018097,4988814,-168.98275756835938,0.0750056728720665,,
4990000,,,,,,7.371173858642578,0.0003,-0.060201168060302734,4989899,-169.7967529296875,0.07337329536676407,2827.25677145,807.4
4992587,46,38288,2025.05730912,108233,676.06,24.307104110717773,0.0003,3.1929073333740234,4992486,-166.22222900390625,0.07313529402017593,,
4994413,46,38292,1994.38197581,108257,665.59,9.83779525756836,0.0003,-1.8194897174835205,4994312,-168.14674377441406,0.07230331003665924,,
4995000,,,,,,55.92436218261719,0.0003,0.7216644883155823,4994899,-167.03884887695312,0.07411572337150574,3199.9667945499996,955.75
4997589,46,38296,2030.46921055,108347,677.0,8.47133731842041,0.0003,-2.3545753955841064,4997488,-169.91510009765625,0.07786234468221664,,
5000000,,,,,,10.12452507019043,0.0003,-0.5488615036010742,4999899,-168.49842834472656,0.07616892457008362,3216.0634998,928.45
5000259,46,38300,2012.2130564400002,108429,671.23,8.94129753112793,0.0003,-1.6233898401260376,5000158,-168.18638610839844,0.07608000934123993,,
5000956,46,38304,1948.704844,108439,649.67,41.752479553222656,0.0003,-1.1093261241912842,5000855,-168.6956024169922,0.07441781461238861,,
5003970,46,38308,1974.3804325400001,108478,657.84,10.35550308227539,0.0003,1.5258580446243286,5003869,-167.89952087402344,0.07313167303800583,,
5005000,,,,,,11.057638168334961,0.0003,-1.9518163204193115,5004899,-169.25634765625,0.07323525846004486,2789.473426,831.35
5007970,46,38312,2005.0835179300004,108573,668.19,7.503091812133789,0.0003,-0.9676684141159058,5007869,-169.428955078125,0.07725374400615692,,
5010000,,,,,,27.20694923400879,0.0003,-0.29593873023986816,5009899,-167.45565795898438,0.07287813723087311,2530.48765555,760.6
5011208,46,38316,2068.52327858,108655,689.26,10.254727363586426,0.0003,-0.475616991519928,5011107,-169.93519592285156,0.07457362860441208,,
5014457,46,38320,2073.5988712300004,108698,691.32,7.831450462341309,0.0003,-1.1882621049880981,5014356,-168.78778076171875,0.07295012474060059,,
5015000,,,,,,17.6309871673584,0.0003,1.381771445274353,5014899,-168.882568359375,0.07321715354919434,2643.68595825,752.4
5016755,46,38324,2055.9508381600003,108767,684.73,35.44230651855469,0.0003,-0.8450333476066589,5016654,-170.20986938476562,0.07423973828554153,,
5019612,46,38328,2023.92588748,108804,674.57,84.68000793457031,0.0003,-0.9913576245307922,5019511,-169.05758666992188,0.07515492290258408,,
5020000,,,,,,13.83011245727539,0.0003,-1.1063491106033325,5019899,-169.77639770507812,0.07662682235240936,2509.54102325,743.95
5023612,46,38332,2054.34303269,108894,685.46,15.567232131958008,0.0003,0.0816565752029419,5023511,-168.12301635742188,0.07489559054374695,,
5025000,,,,,,19.260669708251953,0.0003,-0.8331992626190186,5024899,-169.947998046875,0.07717355340719223,2702.6271721000003,807.6
5025922,46,38336,2039.3587476500002,108966,680.49,44.158714294433594,0.0003,0.5085877180099487,5025821,-169.95455932617188,0.07728132605552673,,
5027886,46,38340,2020.3166094700002,108991,673.72,11.786917686462402,0.0003,0.18928295373916626,5027785,-169.3740234375,0.07173740863800049,,
5030000,,,,,,21.966325759887695,0.0003,-1.0476866960525513,5029899,-168.93862915039062,0.07305476069450378,2129.3732363999998,638.3
5030687,46,38344,2043.37664246,109060,680.6,24.69888687133789,0.0003,1.6950476169586182,5030586,-168.84671020507812,0.07505867630243301,,
5033118,46,38348,2019.3512960399999,109090,672.99,24.915069580078125,0.0003,-0.2848939895629883,5033017,-171.2298583984375,0.07421647757291794,,
5034611,46,38352,2001.47898109,109109,667.24,9.979568481445312,0.0003,-1.1831459999084473,5034510,-168.74925231933594,0.07521719485521317,,
5035000,,,,,,12.813068389892578,0.0003,0.801987886428833,5034899,-169.87283325195312,0.07687371224164963,2914.3824346499996,840.0
5037145,46,38356,1958.0897964100004,109187,653.97,32.73472595214844,0.0003,-1.2127330303192139,5037044,-169.29830932617188,0.0741659477353096,,
5038366,46,38360,1901.40842425,109202,636.57,22.268281936645508,0.0003,0.556288480758667,5038265,-168.46641540527344,0.07388981431722641,,
5040000,,,,,,10.802499771118164,0.0003,1.6427481174468994,5039899,-169.20277404785156,0.07465332746505737,2684.3213672499996,794.55
5041389,46,38364,1931.7104550800002,109282,646.63,10.464716911315918,0.0003,-0.9443146586418152,5041288,-171.7646026611328,0.07564727216959,,
5043266,46,38368,1905.3754681500002,109307,637.75,25.539644241333008,0.0003,-0.892554759979248,5043165,-168.7761993408203,0.0759352520108223,,
5044990,46,38372,1911.6765093200002,109329,639.57,37.30829620361328,0.0003,0.8018064498901367,5044889,-168.10470581054688,0.07514438778162003,,
5045000,,,,,,9.446663856506348,0.0003,-0.23044180870056152,5044899,-170.74472045898438,0.07498524338006973,2655.3407671,775.05
5048990,46,38376,1924.49661143,109422,643.85,17.263364791870117,0.0003,-1.9612133502960205,5048889,-168.79086303710938,0.07667097449302673,,
5050000,,,,,,29.443470001220703,0.0003,1.0718038082122803,5049899,-167.97315979003906,0.07549965381622314,3041.3905215499994,889.5
5050596,46,38380,1909.67113505,109490,638.96,15.944253921508789,0.0003,-1.8779338598251343,5050495,-170.44297790527344,0.07458238303661346,,
5053753,46,38384,1938.0367656099997,109530,648.38,13.960219383239746,0.0003,0.2893660068511963,5053652,-170.3925018310547,0.07271774113178253,,
5055000,,,,,,12.756170272827148,0.0003,0.8446826934814453,5054899,-170.10459899902344,0.0735776424407959,2611.14277585,746.75
5057494,46,38388,1937.71996932,109617,649.07,19.64596939086914,0.0003,-0.6955583095550537,5057393,-168.73019409179688,0.07465952634811401,,
5059728,46,38392,1949.4816587800003,109645,653.15,12.058131217956543,0.0003,-1.0848169326782227,5059627,-170.035888671875,0.07638122886419296,,
5060000,,,,,,81.77482604980469,0.0003,-0.7401859164237976,5059899,-170.32357788085938,0.07462551444768906,2444.2440214499998,727.95
5063207,46,38396,1955.6771400399996,109728,656.18,12.804232597351074,0.0003,-0.560600221157074,5063106,-168.5942840576172,0.07539889961481094,,
5065000,,,,,,32.913002014160156,0.0003,1.518129825592041,5064899,-168.3756103515625,0.0726628229022026,2818.20726545,824.9
5065606,46,38400,1947.0143088199998,109803,653.47,8.834329605102539,0.0003,0.5006308555603027,5065505,-169.95462036132812,0.07129781693220139,,
5069462,46,38404,2041.9055485199997,109853,685.06,18.171123504638672,0.0003,-0.31651729345321655,5069361,-169.43212890625,0.0758071318268776,,
5070000,,,,,,13.89768123626709,0.0003,0.64979487657547,5069899,-169.8176727294922,0.07343477010726929,3249.95591025,954.15
5071699,46,38408,2017.2876586099997,109932,677.29,14.18493366241455,0.0003,-0.7693724632263184,5071598,-168.52198791503906,0.07724332064390182,,
5074086,46,38412,1968.8115201299997,109963,661.16,16.298917770385742,0.0003,2.5587992668151855,5073985,-167.69834899902344,0.07244037836790085,,
5075000,,,,,,10.571256637573242,0.0003,0.2091839611530304,5074899,-170.58197021484375,0.0713166669011116,2857.9809202999995,852.9
5077783,46,38416,1982.37753074,110055,665.75,7.877989768981934,0.0003,-1.157700538635254,5077682,-171.21725463867188,0.07249827682971954,,
5080000,,,,,,31.113422393798828,0.0003,0.7810018062591553,5079899,-170.02613830566406,0.07471340894699097,2548.6485357500005,743.8
5080170,46,38420,1954.5173795299997,110124,657.13,23.81421661376953,0.0003,1.5839481353759766,5080069,-167.55343627929688,0.07517413049936295,,
5082626,46,38424,1957.98529255,110156,658.71,10.342879295349121,0.0003,-1.0184669494628906,5082525,-169.70150756835938,0.0746377557516098,,
5085000,,,,,,10.753990173339844,0.0003,-0.9946433901786804,5084899,-169.95401000976562,0.07337404787540436,3041.0789765,901.0
5085088,46,38428,1946.34007415,110235,654.76,79.33744812011719,0.0003,-0.0168590247631073,5084987,-168.68040466308594,0.07200906425714493,,
5087895,46,38432,1914.85864738,110271,642.83,19.338083267211914,0.0003,-1.073835849761963,5087794,-170.47915649414062,0.074730783700943,,
5090000,,,,,,17.779285430908203,0.0003,1.9052927494049072,5089899,-169.76821899414062,0.07153605669736862,2681.55739395,788.15
5090310,46,38436,1919.55909983,110343,643.88,12.132801055908203,0.0003,-0.5703104734420776,5090209,-171.30471801757812,0.07182350754737854,,
5092202,46,38440,1915.54315229,110367,643.16,14.316092491149902,0.0003,-2.139065742492676,5092101,-170.64527893066406,0.07410547882318497,,
5094774,46,38444,1907.87385478,110402,640.87,13.787154197692871,0.0003,-0.23363471031188965,5094673,-171.2196044921875,0.07564058899879456,,
5095000,,,,,,23.202190399169922,0.0003,-0.8947138786315918,5094899,-170.00735473632812,0.07532835751771927,2713.5802127999996,775.65
5097030,46,38448,1903.6134893500002,110471,639.12,22.32452392578125,0.0003,1.116302728652954,5096929,-169.981201171875,0.07341275364160538,,
5100000,,,,,,11.827619552612305,0.0003,-1.0191001892089844,5099899,-168.9936981201172,0.07513377815485,2868.9179829,824.55
5100041,46,38452,1949.53715528,110553,654.3,14.29206371307373,0.0003,-0.80126953125,5099940,-168.4931640625,0.07490368187427521,,
5103113,46,38456,1965.74926246,110593,659.68,74.5101318359375,0.0003,-1.6509695053100586,5103012,-170.84071350097656,0.07313355058431625,,
5105000,,,,,,11.063661575317383,0.0003,-0.15928557515144348,5104899,-168.21209716796875,0.07401436567306519,2699.4293399999997,770.2
5106039,46,38460,2017.30626482,110671,676.73,18.759212493896484,0.0003,-0.42001163959503174,5105938,-170.3749542236328,0.0757526233792305,,
5109505,46,38464,2030.3307712000003,110716,681.16,10.592296600341797,0.0003,0.3580373525619507,5109404,-171.00872802734375,0.0710081160068512,,
5110000,,,,,,14.21306037902832,0.0003,1.926440715789795,5109899,-170.59963989257812,0.07096979022026062,2699.289685750001,799.05
5112590,46,38468,2068.7471038,110798,693.24,6.585571765899658,0.0003,-1.3172152042388916,5112489,-172.70858764648438,0.0753689706325531,,
5115000,,,,,,39.99681854248047,0.0003,-1.6602545976638794,5114899,-170.63153076171875,0.07576508820056915,2862.4480390999997,861.8
5115966,46,38472,2118.0958914599996,110886,709.76,8.026214599609375,0.0003,-1.3280048370361328,5115865,-171.08773803710938,0.0780642107129097,,
5118484,46,38476,2072.33914911,110918,694.94,12.060816764831543,0.0003,0.43611395359039307,5118383,-170.35311889648438,0.07404904812574387,,
5119573,46,38480,2057.7577458100004,110932,689.77,10.511500358581543,0.0003,-0.013290196657180786,5119472,-169.93447875976562,0.07454686611890793,,
5120000,,,,,,13.459600448608398,0.0003,1.5467424392700195,5119899,-169.27816772460938,0.07303691655397415,2489.02385145,705.0
5122087,46,38484,2037.9205583100002,111001,683.34,8.336446762084961,0.0003,-0.4812582731246948,5121986,-169.9137725830078,0.07247040420770645,,
5123278,46,38488,1961.4371785100002,111016,657.84,36.62834930419922,0.0003,0.9330198168754578,5123177,-170.51025390625,0.07736632972955704,,
5125000,,,,,,11.965795516967773,0.0003,-2.3398289680480957,5124899,-171.3070068359375,0.07538123428821564,2623.2490229500004,776.25
5125632,46,38492,1965.9198782,111088,659.04,19.152057647705078,0.0003,-0.031102478504180908,5125531,-169.38995361328125,0.0731143057346344,,
5129632,46,38496,1982.0683038399998,111138,664.25,21.366838455200195,0.0003,0.3235541880130768,5129531,-169.71734619140625,0.0743197649717331,,
5130000,,,,,,31.418319702148438,0.0003,0.5594502091407776,5129899,-168.75582885742188,0.07279818505048752,3041.4447159999995,884.4
5132768,46,38500,2005.7556085600002,111225,671.62,152.9943084716797,0.0003,1.919548749923706,5132667,-168.25906372070312,0.07404699921607971,,
5135000,,,,,,17.044353485107422,0.0003,1.303523063659668,5134899,-171.50302124023438,0.06926262378692627,2453.71896335,722.5
5135705,46,38504,1978.84576698,111301,662.43,13.296144485473633,0.0003,0.6457887887954712,5135604,-169.7028350830078,0.07526416331529617,,
5139173,46,38508,2019.8936807899997,111346,674.74,10.732378005981445,0.0003,-0.31806570291519165,5139072,-169.78269958496094,0.07523943483829498,,
5140000,,,,,,16.273590087890625,0.0003,0.8358222842216492,5139899,-170.2920684814453,0.0727357268333435,2909.9319115999997,881.85
5142541,46,38512,2051.2098938900003,111436,684.55,124.94869995117188,0.0003,3.4682791233062744,5142440,-166.93161010742188,0.07603494822978973,,
5144723,46,38516,2005.46480423,111464,669.4,6.615452766418457,0.0003,-1.5605902671813965,5144622,-171.0362091064453,0.07498485594987869,,
5145000,,,,,,13.459779739379883,0.0003,-0.9340032339096069,5144899,-169.60926818847656,0.07571889460086823,3331.4831659,969.75
5147889,46,38520,2030.7598612899997,111555,677.19,19.744029998779297,0.0003,-0.38976767659187317,5147788,-169.62388610839844,0.07292440533638,,
5150000,,,,,,13.831365585327148,0.0003,-1.2054286003112793,5149899,-170.20025634765625,0.07159838825464249,2698.9607407000003,799.25
5150843,46,38524,2047.37787705,111635,682.17,11.040567398071289,0.0003,0.7437783479690552,5150742,-171.135986328125,0.0738990306854248,,
5154050,46,38528,2071.66588621,111676,689.62,15.099430084228516,0.0003,-1.3038885593414307,5153949,-170.47256469726562,0.07161189615726471,,
5155000,,,,,,9.083418846130371,0.0003,0.5817686319351196,5154899,-169.1312713623047,0.07177340239286423,2793.5586197500006,866.8
5155793,46,38532,2037.1754977399999,111744,678.98,18.303007125854492,0.0003,-1.4833061695098877,5155692,-171.32339477539062,0.07296765595674515,,
5158852,46,38536,2055.3687966899997,111783,685.42,12.712077140808105,0.0003,-0.17685890197753906,5158751,-170.5540008544922,0.07294096052646637,,
5160000,,,,,,11.187106132507324,0.0003,-0.0473606213927269,5159899,-171.0655059814453,0.07267479598522186,2866.7317143000005,865.5
5162852,46,38540,2119.9880269,111880,706.5,10.463290214538574,0.0003,1.121409296989441,5162751,-172.00189208984375,0.07234629988670349,,
5165000,,,,,,43.93028259277344,0.0003,-1.015481948852539,5164899,-170.99269104003906,0.07185385376214981,2903.33848465,837.55
5165286,46,38544,2116.7000033199997,111956,705.12,8.788993835449219,0.0003,1.1399825811386108,5165185,-171.13388061523438,0.07292916625738144,,
5167081,46,38548,2102.75771041,111980,700.51,13.515872955322266,0.0003,-0.6406786441802979,5166980,-170.84707641601562,0.07227040827274323,,
5170000,,,,,,7.9376020431518555,0.0003,-0.4287067949771881,5169899,-171.4325408935547,0.07413826137781143,3209.6963155500002,950.9
5170947,46,38552,2129.79904603,112080,709.06,21.026348114013672,0.0003,-1.3255122900009155,5170846,-171.99688720703125,0.07315023988485336,,
5172536,46,38556,2084.44915482,112100,694.23,18.092823028564453,0.0003,-0.3091237545013428,5172435,-170.14039611816406,0.0742945745587349,,
5175000,,,,,,9.835245132446289,0.0003,-1.9952576160430908,5174899,-172.07464599609375,0.07772751897573471,2846.3311642500003,824.75
5175446,46,38560,2083.90334591,112182,694.07,19.522809982299805,0.0003,0.682763934135437,5175345,-170.8888702392578,0.0758092850446701,,
5177466,46,38564,2040.88643357,112208,679.61,16.030746459960938,0.0003,-1.840622067451477,5177365,-172.31695556640625,0.07466146349906921,,
5179085,46,38568,1994.92516282,112228,664.95,14.806479454040527,0.0003,1.4786078929901123,5178984,-171.3057861328125,0.0737602487206459,,
5180000,,,,,,12.190120697021484,0.0003,-1.5554232597351074,5179899,-170.8792266845703,0.07522476464509964,2568.05061035,723.2
5181921,46,38572,1978.3843319200002,112303,659.55,13.323408126831055,0.0003,0.39956849813461304,5181820,-168.47499084472656,0.07234194874763489,,
5184505,46,38576,1980.5852686,112337,660.21,25.307344436645508,0.0003,-0.15642821788787842,5184404,-171.62203979492188,0.0717775970697403,,
5185000,,,,,,5.4831085205078125,0.0003,0.5496259927749634,5184899,-171.5989990234375,0.07208486646413803,2355.3165982500004,697.85
5186553,46,38580,2008.8801261099998,112400,669.8,6.253636360168457,0.0003,-0.02242577075958252,5186452,-171.74176025390625,0.07316488772630692,,
5187531,46,38584,1962.0091863900002,112412,654.44,7.898602485656738,0.0003,-0.9325175285339355,5187430,-171.37716674804688,0.07251346856355667,,
5188970,46,38588,1969.7186273799996,112430,656.92,15.180220603942871,0.0003,0.2906087040901184,5188869,-171.9606475830078,0.07052147388458252,,
5190000,,,,,,17.494388580322266,0.0003,-0.18205368518829346,5189899,-171.36993408203125,0.07376053929328918,3125.0439330500003,918.5
5190332,46,38592,1939.9647511799994,112496,647.0,19.53876495361328,0.0003,0.26004838943481445,5190231,-171.51565551757812,0.07485026866197586,,
5192618,46,38596,1887.8992418899995,112525,629.86,53.01914596557617,0.0003,-1.9215424060821533,5192517,-171.35641479492188,0.07458791136741638,,
5194407,46,38600,1845.9434876799999,112547,616.39,11.352520942687988,0.0003,-0.3437669575214386,5194306,-172.09552001953125,0.0736682191491127,,
5195000,,,,,,16.729631423950195,0.0003,-0.9791922569274902,5194899,-172.1399688720703,0.07520957291126251,2422.2416684000004,713.2
5198142,46,38604,1869.5706036300005,112632,624.37,15.275909423828125,0.0003,0.051136963069438934,5198041,-170.67845153808594,0.07018310576677322,,
5200000,,,,,,20.451847076416016,0.0003,0.859260082244873,5199899,-168.89810180664062,0.07495078444480896,2904.2403929999996,872.55
5200955,46,38608,1847.9557247000002,112713,617.82,24.340503692626953,0.0003,0.8099512457847595,5200854,-169.61672973632812,0.07164192944765091,,
5203933,46,38612,1835.1555327600001,112751,613.92,9.954413414001465,0.0003,-1.00021231174469,5203832,-171.5390625,0.07383784651756287,,
5205000,,,,,,14.267753601074219,0.0003,0.6108109354972839,5204899,-169.89306640625,0.07250364124774933,3059.24159435,950.75
5207004,46,38616,1862.1862132000003,112839,622.81,10.382177352905273,0.0003,-1.7764613628387451,5206903,-170.86756896972656,0.07689904421567917,,
5210000,,,,,,47.73622131347656,0.0003,0.7388057112693787,5209899,-169.19345092773438,0.07155045121908188,2409.6614868000006,712.4
5210382,46,38620,1868.3667695800002,112919,624.93,153.80270385742188,0.0003,-0.6551467180252075,5210281,-169.50311279296875,0.07101485133171082,,
5213053,46,38624,1859.3253769599999,112954,622.1,12.272005081176758,0.0003,-2.0181832313537598,5212952,-172.58682250976562,0.07522135227918625,,
5215000,,,,,,19.077983856201172,0.0003,1.4705755710601807,5214899,-169.51974487304688,0.07343314588069916,3154.3627547499996,910.7
5215206,46,38628,1824.9380574600002,113029,611.56,16.905845642089844,0.0003,0.3334091305732727,5215105,-169.06590270996094,0.07508634775876999,,
5217040,46,38632,1825.65922854,113053,612.47,7.813047885894775,0.0003,-0.5419555902481079,5216939,-170.52328491210938,0.07213078439235687,,
5218847,46,38636,1790.35956575,113076,599.95,16.02099609375,0.0003,-0.07470256090164185,5218746,-170.63284301757812,0.07242660224437714,,
5220000,,,,,,13.017608642578125,0.0003,1.897296667098999,5219899,-169.6938934326172,0.07270359992980957,2747.966637,801.8
5222045,46,38640,1766.7470583,113159,591.93,9.796379089355469,0.0003,1.1408534049987793,5221944,-170.25660705566406,0.07243578881025314,,
5225000,,,,,,8.675642013549805,0.0003,-0.5867718458175659,5224899,-171.41336059570312,0.07208890467882156,2560.1916198499994,764.15
5225076,46,38644,1786.11963343,113237,597.9,10.443340301513672,0.0003,-0.7934708595275879,5224975,-171.5041961669922,0.07159701734781265,,
5227328,46,38648,1801.2056191800004,113267,602.47,12.17671012878418,0.0003,1.09758722782135,5227227,-169.82957458496094,0.07143781334161758,,
5229665,46,38652,1753.3835483000003,113298,587.18,15.953125,0.0003,-2.4560492038726807,5229564,-171.66619873046875,0.07664396613836288,,
5230000,,,,,,10.354333877563477,0.0003,1.37446928024292,5229899,-169.99154663085938,0.07447220385074615,2821.64780635,822.4
5232994,46,38656,1809.7857047599996,113383,604.58,9.729838371276855,0.0003,-0.48941659927368164,5232893,-169.6007537841797,0.07352834939956665,,
5234624,46,38660,1771.0162893799998,113404,591.78,33.834659576416016,0.0003,0.21309728920459747,5234523,-171.12570190429688,0.073236845433712,,
5235000,,,,,,41.0655632019043,0.0003,1.5361528396606445,5234899,-169.79666137695312,0.07300830632448196,2830.09314405,861.95
5237392,46,38664,1793.84189921,113484,599.26,6.22903299331665,0.0003,-0.768226146697998,5237291,-171.92684936523438,0.07270370423793793,,
5240000,,,,,,19.079299926757812,0.0003,-1.4894369840621948,5239899,-170.35568237304688,0.07377541810274124,2956.5809625,849.3
5240408,46,38668,1838.5940790999998,113567,613.23,10.132450103759766,0.0003,-0.8734980821609497,5240307,-171.0047607421875,0.07435836642980576,,
5241693,46,38672,1791.6794973999997,113584,597.72,15.937993049621582,0.0003,-0.8161406517028809,5241592,-168.7452392578125,0.07412286847829819,,
5244548,46,38676,1800.8536859999995,113620,600.43,12.461746215820312,0.0003,-0.7766616344451904,5244447,-171.7205810546875,0.07564489543437958,,
5245000,,,,,,11.502558708190918,0.0003,-1.2232539653778076,5244899,-171.14242553710938,0.0717511773109436,3031.25694725,886.0
5246887,46,38680,1810.9740194500002,113696,603.34,11.273355484008789,0.0003,1.169248342514038,5246786,-171.00277709960938,0.07215552031993866,,
5248988,46,38684,1845.9484604799998,113723,614.57,11.330106735229492,0.0003,-0.10568857192993164,5248887,-168.9540557861328,0.0751868262887001,,
5250000,,,,,,11.115032196044922,0.0003,-2.5593466758728027,5249899,-171.0712890625,0.0734286829829216,3370.9376997500003,1000.0
5251994,46,38688,1894.6347288400002,113813,630.24,11.439719200134277,0.0003,-0.9431482553482056,5251893,-170.34091186523438,0.07495488226413727,,
5253489,46,38692,1896.6552876399999,113832,631.57,66.62255859375,0.0003,-0.39858657121658325,5253388,-170.35400390625,0.07397613674402237,,
5255000,,,,,,60.58857345581055,0.0003,2.765451431274414,5254899,-168.01730346679688,0.0754394605755806,3312.8304067999998,950.35
5256985,46,38696,1933.7598236700003,113925,643.67,33.017635345458984,0.0003,1.9274705648422241,5256884,-168.86846923828125,0.07252201437950134,,
5259864,46,38700,1969.11381767,113962,654.57,8.459376335144043,0.0003,-2.174952983856201,5259763,-171.76278686523438,0.07159406691789627,,
5260000,,,,,,37.077735900878906,0.0003,-0.46167081594467163,5259899,-171.41891479492188,0.07207192480564117,2589.8184610999997,770.25
5262496,46,38704,1936.0473704300002,114035,643.54,12.654772758483887,0.0003,-0.40991395711898804,5262395,-169.65859985351562,0.07312246412038803,,
5264931,46,38708,1924.07626939,114066,639.76,12.991750717163086,0.0003,-1.9691985845565796,5264830,-171.14048767089844,0.07386787235736847,,
5265000,,,,,,33.2967643737793,0.0003,-0.6174945831298828,5264899,-169.80776977539062,0.07358293980360031,2528.1362922,729.75
5268931,46,38712,1953.4804212,114156,649.98,17.06433868408203,0.0003,0.6796542406082153,5268830,-170.71080017089844,0.07194457948207855,,
