time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,eval/mean_reward,eval/mean_ep_length
58,34.62,8495337,49.11829631,144109,103756,0.001,42.546764532725014,8495225,-65.65740648905437,,
58,33.82,8495367,48.050163080000004,144109,103760,0.001,46.8232053120931,8495264,-65.48800659179688,,
58,31.29,8495411,42.96768977,144109,103764,0.001,40.231571674346924,8495308,-65.64288330078125,,
58,30.6,8495447,42.16117388999998,144110,103768,0.001,47.7213389078776,8495338,-64.57993698120117,,
58,25.0,8495503,30.021701939999993,144110,103772,0.001,37.02815341949463,8495392,-65.7726936340332,,
58,25.05,8495555,30.065449449999996,144110,103776,0.001,44.37998095425692,8495449,-65.95575367320667,,
58,25.03,8495602,29.94467751,144111,103780,0.001,48.85995546976725,8495495,-66.7076924641927,,
58,29.49,8496090,39.420967729999994,144112,103784,0.001,47.161330699920654,8495547,-64.83005619049072,,
58,29.68,8496147,39.33745521,144115,103788,0.001,34.95840851465861,8496036,-66.3693453470866,,
58,29.9,8496205,39.17066771999999,144115,103792,0.001,39.322032255284924,8496097,-65.6651086807251,,
58,30.05,8496249,39.17438263,144115,103796,0.001,41.39396667480469,8496140,-66.45782979329427,,
58,29.99,8496300,39.31289076,144116,103800,0.001,47.17173643112183,8496188,-65.52242507934571,,
58,32.67,8496666,46.033184920000004,144117,103804,0.001,36.18101935455765,8496302,-65.46996667044503,,
58,30.0,8496715,40.14032464,144119,103808,0.001,51.87999677658081,8496604,-64.86790084838867,,
58,32.72,8497027,45.522116419999996,144121,103812,0.001,45.050379514694214,8496910,-66.25740432739258,,
58,32.51,8497067,45.29474589999999,144121,103816,0.001,53.74348335266113,8496963,-64.8995979309082,,
58,35.67,8497427,52.59039516,144124,103820,0.001,36.87477111816406,8497321,-65.90007781982422,,
58,35.16,8497663,51.83500820000001,144125,103824,0.001,37.72731060451932,8497373,-66.27717399597168,,
58,34.21,8497700,50.37319786999999,144126,103828,0.001,41.454585588895355,8497597,-67.23020426432292,,
58,40.47,8498358,64.27471759,144129,103832,0.001,48.59517070225307,8497883,-65.56108220418294,,
58,40.79,8498431,64.52811469,144131,103836,0.001,37.42291188240051,8498327,-65.48117160797119,,
58,40.92,8498491,64.27814269,144131,103840,0.001,39.95939674377441,8498369,-66.10370635986328,,
58,41.06,8498543,64.22941277,144132,103844,0.001,41.12482738494873,8498430,-65.85245895385742,,
58,45.84,8499077,75.13215369,144136,103848,0.001,43.41620862483978,8498968,-65.40209102630615,,
58,38.25,8499113,58.826413470000006,144136,103852,0.001,36.24842567443848,8499006,-65.99463195800782,,
58,38.36,8499173,58.857379259999995,144137,103856,0.001,40.06121907915388,8499048,-65.78901127406529,,
58,38.57,8499224,59.07630007000001,144137,103860,0.001,36.12914752960205,8499117,-66.5043215070452,,
58,38.56,8499267,58.89081146,144137,103864,0.001,36.86634799412319,8499162,-67.18501499720982,,
58,38.87,8499334,59.03145251,144138,103868,0.001,36.455091052585175,8499213,-66.82847934299045,,
58,38.64,8499367,58.95198420000001,144138,103872,0.001,35.020041057041716,8499262,-66.30788040161133,,
58,38.53,8499408,58.92793504000001,144138,103876,0.001,37.6971659226851,8499298,-64.9293212890625,,
58,38.39,8499441,58.773628000000016,144139,103880,0.001,36.22739028930664,8499332,-66.70747375488281,,
58,33.95,8499485,49.19759049,144139,103884,0.001,39.53731155395508,8499380,-66.31330108642578,,
58,33.76,8499523,49.57940083,144139,103888,0.001,35.70240456717355,8499418,-66.28206825256348,,
58,35.06,8499711,52.62741829000001,144140,103892,0.001,31.310024897257488,8499601,-67.12390899658203,,
58,36.81,8499930,56.56844876000001,144142,103896,0.001,34.450973209581875,8499825,-66.48893450568704,,
,,8500000,,,,0.001,34.63313018798828,8499899,-66.69195747375488,165.08393650000002,75.36
58,37.15,8500015,56.382555919999994,144151,103900,,,,,,
58,34.17,8500083,49.19128098000001,144152,103904,0.001,32.062665041755224,8499971,-66.4127197265625,,
58,34.19,8500134,49.14858982,144152,103908,0.001,32.423177382525274,8500020,-66.12920210096571,,
58,31.51,8500178,43.57188228,144152,103912,0.001,36.58167682994496,8500069,-66.14104309082032,,
58,34.09,8500476,48.41010747,144153,103916,0.001,35.19900879493127,8500131,-66.59024047851562,,
58,31.01,8500528,41.20645622,144155,103920,0.001,27.723502318064373,8500418,-66.34373664855957,,
58,29.25,8500588,37.05769095999999,144155,103924,0.001,32.393121425922104,8500475,-67.32830556233723,,
58,29.64,8500664,37.60291562,144156,103928,0.001,32.32354133779352,8500556,-66.74798722700639,,
58,24.33,8500791,25.43015648,144157,103932,0.001,31.63755273356021,8500683,-66.69407160141888,,
58,24.02,8500833,25.144786909999997,144157,103936,0.001,34.06335563659668,8500723,-66.7776382446289,,
58,24.19,8500910,26.080728569999998,144157,103940,0.001,29.86309872502866,8500803,-66.41356990648353,,
58,24.75,8501018,27.21999263,144158,103944,0.001,32.398791790008545,8500907,-67.56328201293945,,
58,19.92,8501069,16.144272940000004,144159,103948,0.001,35.4502215385437,8500967,-66.62083511352539,,
58,26.31,8501744,30.794603040000002,144161,103952,0.001,33.426752100235376,8501213,-66.91245002353314,,
58,27.67,8501940,34.239908989999996,144165,103956,0.001,29.104191563653607,8501831,-66.9961927141462,,
58,29.46,8502170,39.19532017,144166,103960,0.001,38.64521916707357,8502065,-66.10439554850261,,
58,29.64,8502231,39.08419419,144167,103964,0.001,32.882270389133026,8502121,-67.62548637390137,,
58,32.32,8502566,46.19648881,144169,103968,0.001,30.387504631320372,8502456,-67.56347999825383,,
58,32.47,8502614,46.45162731000001,144170,103972,0.001,32.001481569730316,8502500,-67.57567923409599,,
58,40.05,8503413,65.12424202,144175,103976,0.001,24.762786229451496,8503305,-68.89360809326172,,
58,40.23,8503464,65.09333292000001,144175,103980,0.001,27.78083716498481,8503357,-69.25951639811198,,
58,40.09,8503494,65.16341802000001,144176,103984,0.001,27.681509137153625,8503390,-68.3070011138916,,
58,47.58,8504281,83.64773315000001,144181,103988,0.001,28.708993699538144,8504176,-68.89189960819265,,
58,46.49,8504360,81.10391015999998,144181,103992,0.001,29.142557552882604,8504242,-68.80422488125888,,
,,8505000,,,,0.001,31.752800623575848,8504263,-69.83060226440429,375.05456518,141.5
58,52.4,8505170,98.26386689,144202,103996,0.001,34.28500556945801,8505053,-69.34125709533691,,
58,55.46,8505561,107.55335465000002,144205,104000,0.001,24.723132133483887,8505438,-70.23959568568638,,
58,60.39,8506122,121.59524569000003,144209,104004,0.001,28.421923897483133,8506016,-70.86355972290039,,
58,60.32,8506166,121.52579024,144209,104008,0.001,26.071005291408962,8506056,-71.74832763671876,,
58,62.28,8506406,126.71323139999998,144210,104012,0.001,22.94273624420166,8506104,-71.39926452636719,,
58,59.71,8506447,121.86325160999999,144211,104016,0.001,32.90680970085992,8506339,-71.83293151855469,,
58,59.87,8506515,122.06791551999999,144212,104020,0.001,33.60586701499091,8506406,-71.55250125461154,,
58,59.66,8506554,121.79524549,144212,104024,0.001,26.064221302668255,8506446,-71.82621510823567,,
58,59.32,8506596,121.15351517,144212,104028,0.001,28.145272688432172,8506484,-72.21944427490234,,
58,58.39,8506630,119.45692688,144212,104032,0.001,36.08002147674561,8506524,-70.92361755371094,,
58,58.37,8506670,119.4954383,144213,104036,0.001,27.848875045776367,8506564,-72.07844696044921,,
58,58.1,8506720,118.69639454,144213,104040,0.001,26.297790007157758,8506607,-71.81116943359375,,
58,57.57,8506775,117.46234192999998,144213,104044,0.001,26.074823260307312,8506663,-71.98731231689453,,
58,57.59,8506828,117.58144646,144214,104048,0.001,34.01243019104004,8506720,-71.53758239746094,,
58,51.34,8506878,102.94217350999999,144214,104052,0.001,28.896859850202286,8506759,-71.96409606933594,,
58,56.72,8507612,118.46589357,144219,104056,0.001,29.14046923679206,8507507,-72.55910803170785,,
58,55.09,8507679,113.094426,144219,104060,0.001,33.03156862760845,8507563,-72.82915581597223,,
58,54.87,8507718,113.06574295,144220,104064,0.001,35.71306196848551,8507608,-72.8106689453125,,
58,52.03,8507769,105.80819093999999,144220,104068,0.001,34.40235955374582,8507665,-72.98343505859376,,
58,56.29,8508243,117.71112236999997,144223,104072,0.001,31.61529577417033,8508134,-73.32573076656887,,
58,58.76,8509289,125.22234033000002,144230,104076,0.001,32.34508003902435,8509180,-74.19255888366699,,
58,58.71,8509335,125.40315494000001,144231,104080,0.001,30.738290309906006,8509232,-74.16447830200195,,
58,58.94,8509388,125.34312571000001,144231,104084,0.001,32.04185901988637,8509282,-74.25888442993164,,
58,51.64,8509445,106.55467578000001,144232,104088,0.001,33.51175197802092,8509337,-75.51864200168185,,
58,51.3,8509490,106.34767686,144232,104092,0.001,42.70173740386963,8509382,-74.75167846679688,,
,,8510000,,,,0.001,37.71149266560872,8509443,-75.20203094482422,451.48519278,151.14
58,51.68,8510338,107.09568296000002,144251,104096,,,,,,
58,48.35,8510396,97.84478141,144255,104100,0.001,56.7460812330246,8510284,-75.9315538406372,,
58,43.09,8510431,83.85115703000001,144255,104104,0.001,46.30801696777344,8510326,-75.20266876220703,,
58,43.14,8510480,84.00851736999999,144256,104108,0.001,47.69228792190552,8510360,-74.66323280334473,,
58,41.28,8510534,78.90083797999999,144256,104112,0.001,40.48256624661959,8510421,-77.16105651855469,,
58,41.24,8510571,78.87569164,144256,104116,0.001,51.82794394859901,8510468,-75.13702937534877,,
58,40.94,8510609,78.57442687,144257,104120,0.001,55.86691117286682,8510501,-75.37545013427734,,
58,40.92,8510646,78.65786229999999,144257,104124,0.001,51.81638629619892,8510539,-76.88719813028972,,
58,48.67,8511463,99.44424492,144262,104128,0.001,60.982373555501304,8511355,-75.2212905883789,,
58,48.73,8511503,99.45994319000002,144263,104132,0.001,49.241354836357964,8511399,-75.14969635009766,,
58,48.7,8511540,99.34095925000001,144263,104136,0.001,49.07520751953125,8511436,-76.27474060058594,,
59,58.51,8512571,123.568264,144271,104140,0.001,63.367639377593996,8512468,-76.14125573730469,,
59,70.45,8513820,153.96734878,144277,104144,0.001,68.75687931471924,8513234,-75.966414927137,,
59,70.29,8513857,154.04598179,144280,104148,0.001,71.57282867431641,8513749,-74.68593215942383,,
59,70.28,8513906,153.92931142,144280,104152,0.001,49.38833427429199,8513787,-75.36309242248535,,
59,63.36,8513948,134.97564936,144280,104156,0.001,57.893301010131836,8513845,-74.88896179199219,,
59,63.23,8514002,134.86284150999998,144281,104160,0.001,51.62013828053194,8513894,-75.41990492078993,,
59,63.61,8514079,135.04661849000001,144281,104164,0.001,54.68171229362488,8513976,-74.53860054016113,,
59,63.47,8514116,134.83666128000002,144282,104168,0.001,50.308203887939456,8514013,-74.30133972167968,,
59,60.56,8514299,125.41230103000002,144283,104172,0.001,47.5042891068892,8514195,-74.5729751586914,,
59,50.52,8514341,99.18057407000002,144283,104176,0.001,51.62467590967814,8514237,-74.18893941243489,,
,,8515000,,,,0.001,58.338262285505024,8514244,-74.90305709838867,364.2609231,169.74
59,60.42,8515377,119.45839767000001,144311,104180,0.001,41.712146401405334,8515265,-73.97565937042236,,
59,60.31,8515419,119.53924726999999,144311,104184,0.001,36.78983775052157,8515305,-74.25406341552734,,
59,70.01,8516446,141.73986893,144314,104188,0.001,36.9372124142117,8515349,-73.67195510864258,,
59,70.1,8516500,141.39135401,144319,104192,0.001,38.82016054789225,8516390,-74.9683609008789,,
59,62.08,8516546,119.84761977999999,144319,104196,0.001,34.498421016492344,8516443,-74.12031724717882,,
59,61.9,8516586,119.86649445999997,144319,104200,0.001,33.23540198802948,8516483,-74.39937973022461,,
59,62.08,8516639,119.59825869000001,144320,104204,0.001,33.85588618687221,8516524,-73.83302307128906,,
59,70.74,8517554,138.43259346999997,144326,104208,0.001,36.80954362914831,8517448,-74.73624356009744,,
59,75.86,8518120,151.74373333999998,144330,104212,0.001,37.81771332877023,8518008,-76.86591339111328,,
59,75.94,8518165,151.89201586,144331,104216,0.001,42.75453322274344,8518061,-75.55510711669922,,
59,85.19,8519128,173.87830940999996,144338,104220,0.001,34.68585321076922,8519007,-75.65328940755747,,
59,85.52,8519198,174.03227705999998,144338,104224,0.001,30.344057083129883,8519081,-77.2213005065918,,
59,83.97,8519860,167.40352617999997,144340,104228,0.001,29.01420715876988,8519135,-76.87664031982422,,
,,8520000,,,,0.001,32.1709206332067,8519763,-76.16835493342892,624.01413058,223.48
59,98.05,8521308,201.95438643999998,144379,104232,0.001,37.35800165158731,8521197,-77.06536457273695,,
59,98.14,8521354,202.03906295000004,144379,104236,0.001,37.643149058024086,8521244,-76.86949768066407,,
59,99.23,8522494,205.90901638000003,144387,104240,0.001,39.17123079299927,8522392,-78.14805221557617,,
59,87.1,8522530,175.66007955,144387,104244,0.001,37.092180252075195,8522424,-78.6289306640625,,
59,87.19,8522576,175.48565794,144387,104248,0.001,40.22595572471619,8522468,-78.00778388977051,,
59,87.12,8522618,175.73292794,144387,104252,0.001,39.35324249267578,8522513,-77.89939727783204,,
59,87.3,8522678,175.60860964999995,144388,104256,0.001,45.16630792617798,8522569,-77.91084060668945,,
59,92.44,8523246,187.29941613999995,144392,104260,0.001,36.21147791544596,8523142,-78.13130283355713,,
59,93.71,8523450,190.49204326,144393,104264,0.001,39.64745603288923,8523339,-76.09928639729817,,
59,93.8,8523496,190.66978045999997,144393,104268,0.001,39.2783932156033,8523389,-77.72631454467773,,
59,92.56,8523555,188.16693966,144394,104272,0.001,33.41872639126248,8523448,-78.10015699598524,,
59,92.69,8523610,188.29000336000001,144394,104276,0.001,36.73729424249558,8523503,-77.75098037719727,,
59,82.84,8523661,167.86236208000003,144394,104280,0.001,46.85239967933068,8523554,-77.52581896100726,,
59,82.9,8523709,167.75247594000004,144395,104284,0.001,42.90783963884626,8523606,-77.43284933907645,,
59,72.94,8523740,145.63116343,144395,104288,0.001,31.941061973571777,8523637,-77.78428395589192,,
59,72.84,8523784,145.85655266000003,144395,104292,0.001,38.62990815298898,8523673,-76.65857950846355,,
59,72.8,8523826,145.64091088,144396,104296,0.001,36.41258017222086,8523710,-79.25523630777995,,
59,73.01,8523887,145.85370333999998,144396,104300,0.001,39.616733460199264,8523781,-77.77053298950196,,
59,77.64,8524403,156.95439518999999,144397,104304,0.001,40.735319484363906,8523812,-79.14027150472005,,
59,68.95,8524449,137.91098106000004,144400,104308,0.001,35.91576878229777,8524343,-78.27349853515625,,
59,63.79,8524499,124.63866144000002,144400,104312,0.001,35.85179344813029,8524391,-78.64784495035808,,
59,67.81,8524946,133.31294489,144403,104316,0.001,34.90533279734517,8524837,-78.4636371891673,,
59,58.68,8524996,111.38886589000002,144404,104320,0.001,39.03909042903355,8524891,-78.42263684953961,,
,,8525000,,,,0.001,27.781832218170166,8524899,-78.46627998352051,163.84323888000006,72.16
59,61.83,8525381,119.86845253999999,144415,104324,0.001,38.92480697631836,8525273,-78.6578859601702,,
59,55.76,8525436,105.94572528999998,144415,104328,0.001,32.64855890688689,8525333,-77.551325711337,,
59,41.83,8525491,71.29660278,144416,104332,0.001,26.89420175552368,8525376,-79.04649861653645,,
59,51.69,8526523,94.30381403,144423,104336,0.001,29.001983324686687,8526411,-78.21571095784505,,
59,40.76,8526570,66.50653376999999,144423,104340,0.001,30.01986163003104,8526461,-78.69181278773716,,
59,40.91,8526621,66.49113849,144424,104344,0.001,36.40392589569092,8526506,-78.94236537388393,,
59,42.84,8526860,72.38633953,144425,104348,0.001,30.79098680284288,8526756,-79.12367553710938,,
59,42.75,8526893,72.22555767,144426,104352,0.001,28.77259750366211,8526789,-79.29069061279297,,
59,42.52,8526930,72.39536119000002,144426,104356,0.001,33.57861862182617,8526827,-80.09345626831055,,
59,46.3,8527876,84.51995608000001,144433,104360,0.001,32.33038738795689,8527773,-80.86549377441406,,
59,49.48,8528398,92.94951738,144434,104364,0.001,42.67747160104605,8527822,-79.96961539132255,,
59,49.42,8528438,92.96062126999999,144437,104368,0.001,31.05154585838318,8528329,-80.55571556091309,,
59,49.5,8528505,92.8712387,144437,104372,0.001,37.2451773423415,8528381,-79.01456960042317,,
59,49.33,8528543,92.82718985999998,144437,104376,0.001,37.66111717224121,8528441,-80.25341186523437,,
59,55.75,8529236,108.58744275,144442,104380,0.001,39.70357818603516,8529121,-81.07725067138672,,
59,55.67,8529276,108.52431284999999,144442,104384,0.001,55.61966514587402,8529171,-79.8663838704427,,
59,55.81,8529321,108.49895577000002,144443,104388,0.001,53.023664474487305,8529212,-79.96673889160157,,
,,8530000,,,,0.001,41.94333198840801,8529886,-79.93323627178485,313.97887728,131.16
59,72.09,8530993,147.06207941,144469,104392,0.001,39.27567341995239,8530886,-79.90927941894532,,
59,72.06,8531032,147.02713644,144470,104396,0.001,36.24723974863688,8530925,-79.74696222941081,,
59,71.86,8531073,146.55966743,144470,104400,0.001,31.80686887105306,8530960,-79.2149175008138,,
59,67.21,8531124,135.51022111,144470,104404,0.001,41.05965593126085,8531016,-79.82633039686415,,
59,67.25,8531174,135.51572108,144471,104408,0.001,43.60832945505778,8531060,-80.54187647501628,,
59,67.27,8531226,135.68062711,144471,104412,0.001,42.62168131934272,8531115,-80.08204311794705,,
59,63.31,8531277,126.75574904,144471,104416,0.001,44.96356404622396,8531170,-80.1347484588623,,
59,64.21,8531417,128.86978741999997,144472,104420,0.001,40.80690470608798,8531308,-80.47461977871981,,
59,60.8,8531461,120.23758448000001,144473,104424,0.001,41.911557865142825,8531356,-80.20826721191406,,
59,60.81,8531517,120.33760336000003,144473,104428,0.001,35.393210093180336,8531402,-79.62930870056152,,
59,60.83,8531574,120.64405056000001,144473,104432,0.001,37.35838420574482,8531465,-79.38479232788086,,
59,50.85,8531608,97.68787692,144474,104436,0.001,30.6417818069458,8531503,-80.55845489501954,,
59,53.1,8531880,103.05190874999998,144476,104440,0.001,39.47970905303955,8531776,-80.52599792480468,,
59,53.11,8531932,103.18334019,144476,104444,0.001,39.43789645603725,8531827,-78.63535417829242,,
59,61.27,8532987,120.97357647999999,144484,104448,0.001,38.14787060546875,8532868,-80.10521784973145,,
59,61.28,8533021,120.94411114,144484,104452,0.001,33.640796979268394,8532916,-78.22658030192058,,
59,61.23,8533053,120.76766450000001,144484,104456,0.001,30.203288078308105,8532946,-80.1100959777832,,
59,58.06,8533682,112.29089798000001,144489,104460,0.001,36.541393130498484,8533566,-80.28727482918663,,
59,58.37,8534235,112.76711811,144493,104464,0.001,33.46131820678711,8534132,-80.97983360290527,,
59,58.42,8534280,112.64241665000002,144493,104468,0.001,35.561722946166995,8534172,-81.53421020507812,,
59,58.14,8534319,112.51966202000001,144493,104472,0.001,34.294079542160034,8534213,-80.39606094360352,,
,,8535000,,,,0.001,29.06476593017578,8534271,-80.18125457763672,610.1482663600001,210.54
59,68.25,8535368,139.21718332999998,144519,104476,,,,,,
59,61.81,8535417,123.37188674,144524,104480,0.001,34.624465465545654,8535302,-79.75361442565918,,
59,62.0,8535476,123.49779176999999,144524,104484,0.001,33.89655251936479,8535368,-81.70345306396484,,
59,61.96,8535517,123.52050890000001,144525,104488,0.001,44.39417415195041,8535414,-81.69962615966797,,
59,45.63,8535556,84.90176227999999,144525,104492,0.001,31.932637728177586,8535450,-80.46691022600446,,
59,45.59,8535591,84.94421051000003,144525,104496,0.001,37.89984784807478,8535484,-80.73530578613281,,
59,55.29,8536602,110.67491921000003,144532,104500,0.001,35.809219269525435,8536493,-81.56091003417968,,
59,55.15,8536639,110.80000412999999,144532,104504,0.001,53.73738193511963,8536532,-79.69245147705078,,
59,55.19,8536693,110.97767802999999,144533,104508,0.001,35.120709864298504,8536586,-81.26044464111328,,
59,65.74,8537800,139.98012991000002,144536,104512,0.001,34.396390438079834,8536737,-81.17303657531738,,
59,65.7,8537847,140.07107622,144540,104516,0.001,39.04310293758617,8537735,-81.23831272125244,,
59,64.73,8537890,137.87841256,144541,104520,0.001,37.57230390821184,8537785,-80.92239706856864,,
59,73.85,8538846,162.36739825,144544,104524,0.001,37.7703062693278,8538100,-82.61866912841796,,
59,78.2,8539337,174.66232087999998,144551,104528,0.001,34.718190574645995,8539226,-82.49942779541016,,
59,78.12,8539386,174.42255095000002,144551,104532,0.001,41.54940664768219,8539278,-81.55792999267578,,
,,8540000,,,,0.001,37.1008294912485,8539326,-82.81195286342076,194.96972428,73.14
59,86.33,8540241,197.85732136,144561,104536,,,,,,
59,90.16,8540896,210.59432374,144569,104540,0.001,39.17088667551676,8540791,-83.73951975504558,,
59,90.12,8540944,210.25736523000003,144570,104544,0.001,42.140360514322914,8540825,-82.49225743611653,,
59,80.15,8541002,186.72936104000001,144570,104548,0.001,32.449325243631996,8540898,-83.36778767903645,,
59,90.34,8542055,214.91102937999997,144577,104552,0.001,39.11606337807395,8541947,-83.23445961692117,,
59,90.34,8542087,214.96300777,144578,104556,0.001,35.3755247933524,8541984,-82.50603675842285,,
59,84.48,8542130,199.87297392,144578,104560,0.001,34.008282748135656,8542023,-83.37008972167969,,
59,79.58,8542193,187.55429968999997,144578,104564,0.001,38.0941766500473,8542084,-83.01210021972656,,
59,79.63,8542243,187.69816948,144579,104568,0.001,35.53069517347548,8542138,-83.23238118489583,,
59,92.33,8543552,219.58622485,144583,104572,0.001,32.54206015846946,8542455,-82.57265625,,
59,82.28,8543596,192.84283718000003,144589,104576,0.001,34.7515662800182,8543487,-84.23061065673828,,
59,92.06,8544623,221.49718612999996,144596,104580,0.001,37.38527086046007,8544513,-84.25284767150879,,
59,92.02,8544678,221.28235936999994,144596,104584,0.001,44.41092491149902,8544559,-84.584130859375,,
59,92.01,8544718,221.31487826,144597,104588,0.001,48.611411333084106,8544607,-82.98782920837402,,
59,92.39,8544795,221.65994220000005,144597,104592,0.001,33.65154214338823,8544656,-84.07838567097981,,
59,92.42,8544833,221.61983226000004,144597,104596,0.001,27.633246285574778,8544725,-82.56393432617188,,
59,82.79,8544881,196.36270797999998,144598,104600,0.001,45.33493614196777,8544776,-82.59602661132813,,
59,82.86,8544925,196.37192615,144598,104604,0.001,40.02828519484576,8544819,-83.40475368499756,,
59,83.05,8544998,196.29215967999997,144599,104608,0.001,40.11873219464276,8544892,-83.26105579576995,,
,,8545000,,,,0.001,43.798286014133026,8544901,-82.47431945800781,188.89080848,73.3
59,73.34,8545134,169.40124190999998,144608,104612,0.001,37.4448521262721,8545027,-82.43982866075304,,
59,88.66,8546713,213.18413793000002,144616,104616,0.001,41.99182807074653,8545957,-84.61512565612793,,
59,88.73,8546763,213.38503724000003,144619,104620,0.001,47.33376150864821,8546645,-83.74417495727539,,
59,79.69,8546815,189.08714041000002,144620,104624,0.001,52.55160782553933,8546699,-83.17132720947265,,
59,75.31,8546868,176.54114020999998,144620,104628,0.001,55.27904371781783,8546760,-83.80970509847005,,
59,75.48,8546934,176.63471814999997,144620,104632,0.001,44.881889555189346,8546801,-83.79143905639648,,
59,67.29,8546970,153.08098381,144621,104636,0.001,41.46101869855608,8546864,-84.50960731506348,,
59,61.32,8547028,134.82521392,144621,104640,0.001,52.50899178641183,8546924,-83.46585655212402,,
59,61.47,8547091,135.06260253,144622,104644,0.001,57.87513823736282,8546983,-81.65645751953124,,
59,64.34,8547436,143.82631320000002,144623,104648,0.001,51.08575630187988,8547028,-82.95106288364956,,
59,54.3,8547485,115.58663238,144624,104652,0.001,48.57990646362305,8547374,-83.79199028015137,,
59,54.38,8547525,115.64428939000001,144625,104656,0.001,54.11991437276205,8547417,-83.6321309407552,,
59,54.33,8547563,115.74260256000001,144625,104660,0.001,42.20995330810547,8547457,-83.0101819719587,,
59,54.1,8547603,115.80887008999998,144625,104664,0.001,56.12701225280762,8547499,-82.71992301940918,,
59,53.96,8547639,115.77930803999998,144625,104668,0.001,52.64643530412154,8547534,-83.43645604451497,,
59,41.35,8547687,84.05492057,144626,104672,0.001,45.710507233937584,8547580,-84.09044774373372,,
59,41.4,8547736,84.28906688999997,144626,104676,0.001,39.867747233464165,8547626,-82.17645808628627,,
59,33.6,8547983,61.11404396999999,144627,104680,0.001,38.107905474576086,8547675,-82.9170425415039,,
59,33.46,8548024,61.41274476999999,144628,104684,0.001,33.669800440470375,8547915,-83.41584968566895,,
59,33.49,8548067,61.43888424,144628,104688,0.001,33.18728256225586,8547957,-83.39459800720215,,
59,33.23,8548118,61.021251979999995,144628,104692,0.001,34.75488090515137,8547999,-84.8786678314209,,
59,33.35,8548168,61.07046655999999,144629,104696,0.001,49.08119583129883,8548059,-84.24070231119792,,
59,33.32,8548213,60.9958962,144629,104700,0.001,44.26620805263519,8548104,-82.66655158996582,,
59,43.23,8549248,89.56722569,144636,104704,0.001,35.12724415461222,8549136,-83.69111887613933,,
,,8550000,,,,0.001,32.689035733540855,8549176,-83.83078130086263,201.74170739999997,72.56
59,50.88,8550086,112.53631460999999,144650,104708,0.001,38.128911190579274,8549979,-83.64769834294879,,
59,50.19,8550153,110.59261009999996,144650,104712,0.001,38.23825943470001,8550046,-84.06954002380371,,
59,34.88,8550201,66.84011511,144651,104716,0.001,28.988146100725448,8550091,-85.65294138590495,,
59,34.72,8550235,66.59751691000001,144651,104720,0.001,34.412917613983154,8550132,-84.89109420776367,,
59,34.58,8550273,66.44864067999998,144651,104724,0.001,37.547887628728695,8550170,-83.0056978861491,,
59,34.59,8550327,66.50124533000002,144652,104728,0.001,60.825758171081546,8550206,-83.86627502441407,,
59,44.45,8551379,95.45683551000002,144659,104732,0.001,34.47552826291039,8551269,-83.97487716674804,,
59,53.63,8552333,121.24027229000001,144662,104736,0.001,49.73821830749512,8551309,-84.33646647135417,,
59,53.64,8552392,121.22033633000001,144666,104740,0.001,37.530820937383744,8552285,-82.56894149780274,,
59,53.46,8552437,121.25231488000001,144667,104744,0.001,38.374074150534234,8552328,-84.17219119601779,,
59,50.49,8552485,112.40393041000002,144667,104748,0.001,38.03287655966623,8552377,-84.69640023367745,,
59,50.56,8552541,112.36428966000001,144667,104752,0.001,39.325853729248045,8552424,-85.0453369140625,,
59,50.68,8552593,112.36321366,144668,104756,0.001,42.27448034286499,8552488,-83.08471425374348,,
59,50.68,8552631,112.25696850999996,144668,104760,0.001,39.854104723249165,8552526,-84.35637773786273,,
59,50.91,8552694,112.19545150999998,144668,104764,0.001,37.88644896613227,8552574,-84.21854858398437,,
59,59.11,8553550,135.98886328,144671,104768,0.001,37.928211000230576,8552631,-82.87637519836426,,
59,59.14,8553601,135.88300920999995,144675,104772,0.001,30.666649627685548,8553489,-84.28716659545898,,
59,59.05,8553641,135.74777114,144675,104776,0.001,47.277024841308595,8553535,-84.16243743896484,,
59,57.16,8553699,130.29154570999998,144676,104780,0.001,36.37967406378852,8553592,-84.30868699815538,,
59,57.31,8553755,130.37638383,144676,104784,0.001,38.796817779541016,8553649,-84.43961811065674,,
59,67.31,8554798,159.44425205,144684,104788,0.001,33.38104750893333,8554686,-85.00840377807617,,
,,8555000,,,,0.001,42.86505966186523,8554723,-85.0677719116211,203.44387129999996,72.22
59,71.66,8555284,173.11524086999998,144693,104792,,,,,,
59,71.72,8555340,173.21651521,144695,104796,0.001,44.11249589920044,8555226,-85.95752334594727,,
59,71.72,8555385,173.04341654,144696,104800,0.001,40.48745320638021,8555279,-83.94468361990792,,
59,61.8,8555428,144.44774805999998,144696,104804,0.001,31.660693883895874,8555324,-81.70795440673828,,
59,53.87,8555473,121.47299102999997,144696,104808,0.001,39.889331315693106,8555367,-84.15130276150174,,
59,53.57,8555510,121.17569519,144697,104812,0.001,32.91387042999268,8555405,-82.70240783691406,,
59,56.48,8555849,129.29650128,144698,104816,0.001,37.02843265533447,8555479,-85.10875854492187,,
59,56.59,8555894,129.27894729000002,144699,104820,0.001,41.25209477742513,8555789,-84.27071380615234,,
59,66.56,8556929,156.95316137,144706,104824,0.001,36.07901345443726,8556822,-84.66377926635742,,
