rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/total_timesteps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
39.57570614000001,116,32.27,11731,100748,1371877,4.0283382850534775,1371754,-9.584743611952838,0.001,,
39.51799629,116,32.12,11732,100752,1371992,4.058223375907311,1371850,-9.54213809967041,0.001,,
41.527835180000004,116,33.65,11733,100756,1372189,3.87405410565828,1372037,-9.354881710476345,0.001,,
42.02967364,116,34.26,11735,100760,1372368,4.0459134697914125,1372250,-9.194661951065063,0.001,,
42.09578560999999,116,34.07,11736,100764,1372515,4.036083378442904,1372373,-9.165931224822998,0.001,,
43.465600290000005,116,34.92,11737,100768,1372681,3.6601602753003437,1372541,-9.604984633127849,0.001,,
43.279221549999995,116,34.87,11738,100772,1372846,3.732122815173605,1372733,-9.697705393252166,0.001,,
43.919542150000005,116,35.36,11739,100776,1372998,4.1681296825408936,1372860,-9.461267514662309,0.001,,
44.427281109999996,116,35.56,11741,100780,1373133,4.1386032210456,1373025,-9.321256680922074,0.001,,
44.43923071999998,116,35.46,11741,100784,1373252,4.256447696685791,1373125,-9.468800926208496,0.001,,
43.99407081,116,35.14,11742,100788,1373375,4.189300211576315,1373253,-9.42436775794396,0.001,,
45.35470421,116,35.86,11744,100792,1373547,4.1333101987838745,1373415,-9.589464964690032,0.001,,
45.1291886,116,35.62,11744,100796,1373656,3.6744686640225925,1373543,-9.654983887305626,0.001,,
45.64722932999999,116,36.02,11745,100800,1373795,3.7747943890400424,1373627,-9.396123434367933,0.001,,
46.69115691,116,36.47,11747,100804,1373961,4.083221501774258,1373824,-9.625649346245659,0.001,,
46.76478845000001,116,36.53,11748,100808,1374138,3.4032848503278648,1373948,-9.278405030568441,0.001,,
46.38387498,116,36.37,11749,100812,1374273,4.394032033284505,1374109,-9.146941593715123,0.001,,
46.39223268,116,36.37,11750,100816,1374426,4.098332111797635,1374315,-9.356718770919308,0.001,,
45.37302871,116,35.69,11751,100820,1374531,4.508572292327881,1374405,-9.660868167877197,0.001,,
44.78605281000002,116,35.11,11752,100824,1374626,4.055158327607548,1374497,-9.385507751913632,0.001,,
45.033480219999994,116,35.26,11753,100828,1374771,4.401157191821507,1374624,-9.317650181906563,0.001,,
46.04126024,116,35.75,11754,100832,1374950,4.084733988376374,1374782,-9.343844453493753,0.001,,
45.40478100999999,116,35.24,11755,100836,1374992,3.429615318775177,1374876,-9.698365688323975,0.001,,
,,,,,1375000,3.7182011353342155,1374895,-9.360373497009277,0.001,43.336449200000004,34.45
45.33555298000001,116,35.22,11757,100840,1375126,4.259293161498176,1374996,-9.637956287549889,0.001,,
44.909734799999995,116,34.78,11758,100844,1375211,4.923571348190308,1375073,-8.868719100952148,0.001,,
44.31570467,116,34.44,11758,100848,1375321,4.27608984708786,1375164,-9.234736442565918,0.001,,
43.321840390000006,116,33.94,11759,100852,1375386,4.1401322960853575,1375283,-9.444806098937988,0.001,,
43.13581157000001,116,33.64,11760,100856,1375553,4.098324386697066,1375403,-9.155305279625786,0.001,,
42.558592899999994,116,33.14,11761,100860,1375682,4.481066214410882,1375546,-9.304299157241296,0.001,,
41.98180559,116,32.81,11762,100864,1375796,4.1526990797784595,1375669,-9.517833497789171,0.001,,
40.62955735,116,31.87,11763,100868,1375868,4.348194667271206,1375764,-9.831124714442662,0.001,,
39.09355138,116,30.86,11763,100872,1375932,3.7753977237209195,1375826,-9.566966712474823,0.001,,
38.656381100000004,116,30.7,11764,100876,1376068,3.7965559548345107,1375913,-9.44292960848127,0.001,,
38.56662741,116,30.68,11765,100880,1376201,4.009365609351625,1376063,-9.519471106321916,0.001,,
38.36224369,116,30.63,11766,100884,1376315,3.6351174495436926,1376204,-9.70445762981068,0.001,,
38.50186713000001,116,30.74,11767,100888,1376449,3.8327537178993225,1376307,-9.130054950714111,0.001,,
38.25747245,116,30.79,11768,100892,1376626,3.9778742579852833,1376488,-9.498891606050378,0.001,,
38.00787385,116,30.61,11769,100896,1376717,3.5128135522206625,1376591,-9.505997930254255,0.001,,
37.131967489999994,116,29.97,11769,100900,1376792,3.6549788117408752,1376690,-9.63598051071167,0.001,,
35.452283789999996,116,29.1,11770,100904,1376871,4.183279037475586,1376724,-9.477628231048584,0.001,,
35.49231779,116,29.02,11771,100908,1377040,4.092987819151445,1376895,-9.275068461894989,0.001,,
35.9025035,116,29.23,11772,100912,1377196,3.9454919497172036,1377053,-9.399590492248535,0.001,,
36.352972259999994,116,29.68,11774,100916,1377394,3.9459031461512,1377286,-9.4395759839278,0.001,,
37.26275719,116,30.35,11775,100920,1377566,4.372667193412781,1377456,-9.12671454747518,0.001,,
37.54052162,116,30.75,11776,100924,1377701,4.128648678461711,1377545,-9.468850453694662,0.001,,
37.17432724,116,30.66,11777,100928,1377837,4.558244536562664,1377677,-9.620708322525024,0.001,,
36.56592991,116,30.14,11778,100932,1377964,3.6639402685938656,1377862,-9.39672061016685,0.001,,
38.13111249000001,116,31.24,11779,100936,1378116,3.5524208545684814,1377992,-9.393652248382569,0.001,,
37.186905550000006,116,30.62,11780,100940,1378188,3.430597925186157,1378086,-9.625205993652344,0.001,,
37.379966550000006,116,30.79,11780,100944,1378290,3.835604059929941,1378179,-9.446722297668456,0.001,,
36.30348961,116,29.98,11781,100948,1378319,4.274407804012299,1378217,-9.532586574554443,0.001,,
36.679133500000006,116,30.36,11781,100952,1378422,3.8859884431285243,1378299,-9.420623811086019,0.001,,
35.66742858,116,29.73,11782,100956,1378526,3.9002935886383057,1378407,-9.357764107840401,0.001,,
35.740475780000004,116,29.77,11783,100960,1378659,4.153318506700021,1378543,-9.411393532386192,0.001,,
35.87050015,116,29.79,11784,100964,1378775,4.358153098159367,1378672,-9.34129540125529,0.001,,
37.294855719999994,117,30.69,11785,100968,1378937,4.291487051890447,1378806,-9.508253479003907,0.001,,
39.29102948,117,31.84,11786,100972,1379116,4.50188525217884,1378970,-9.573363798635977,0.001,,
39.24991918,117,31.62,11787,100976,1379230,3.6996792793273925,1379113,-8.96192979812622,0.001,,
39.104464300000004,117,31.53,11788,100980,1379354,4.237998223772236,1379253,-9.591674003601074,0.001,,
38.78308909999999,117,31.24,11789,100984,1379439,3.8709964423344054,1379331,-9.39357158115932,0.001,,
39.08679888,117,31.42,11790,100988,1379591,4.104208292784514,1379474,-9.59582625495063,0.001,,
39.326586590000005,117,31.55,11791,100992,1379781,3.910316001801264,1379640,-9.772888790477406,0.001,,
40.51101674,117,32.19,11792,100996,1379936,4.673932754632198,1379800,-9.719566120820886,0.001,,
,,,,,1380000,3.964184216090611,1379893,-9.47972856249128,0.001,45.459038549999995,35.2
41.23157644999999,116,32.7,11795,101000,1380062,4.078322761199054,1379927,-9.228011692271513,0.001,,
41.787436420000006,116,32.9,11796,101004,1380161,4.9347290481839865,1380026,-9.400483676365443,0.001,,
42.094050779999996,117,33.1,11797,101008,1380350,4.134802604208187,1380219,-9.531214594841003,0.001,,
41.724910810000004,117,32.82,11798,101012,1380478,4.648667541043512,1380364,-9.419813537597657,0.001,,
40.44548648,117,31.87,11799,101016,1380581,4.868591650672581,1380455,-9.412199887362393,0.001,,
39.256086929999995,117,31.2,11800,101020,1380686,4.522266142296068,1380562,-9.37556261174819,0.001,,
40.12814672,117,31.73,11801,101024,1380874,4.344830557357433,1380703,-9.510345822288876,0.001,,
40.74632924,117,32.03,11802,101028,1381040,4.545949474624965,1380916,-9.553100337152896,0.001,,
40.88977486,117,32.23,11804,101032,1381187,4.217005734350167,1381053,-9.4668355178833,0.001,,
41.07344936,117,32.48,11805,101036,1381364,4.229575157165527,1381206,-9.451295256614685,0.001,,
42.34191824,117,33.3,11806,101040,1381518,3.8219762444496155,1381403,-9.52598389712247,0.001,,
42.87934991,117,33.49,11807,101044,1381639,3.7776935279369352,1381502,-9.418123006820679,0.001,,
44.49955295000001,117,34.51,11808,101048,1381770,3.7803804159164427,1381627,-9.646457862854003,0.001,,
45.322994369999996,117,34.85,11809,101052,1381907,5.121933078765869,1381772,-9.58216495513916,0.001,,
46.061884230000004,117,35.26,11810,101056,1382052,3.76915589131807,1381912,-9.5495210647583,0.001,,
45.51328477,117,34.85,11811,101060,1382144,4.091505301626105,1382043,-9.114421738518608,0.001,,
46.318949270000005,117,35.5,11812,101064,1382325,3.879908280586129,1382187,-9.481260964364717,0.001,,
45.89828337,117,35.32,11813,101068,1382469,3.9841659506972955,1382345,-9.43172812461853,0.001,,
45.42891614999999,117,35.14,11814,101072,1382630,3.7447622433686867,1382502,-9.40575089454651,0.001,,
46.38251728,117,35.75,11816,101076,1382805,4.202014669043119,1382659,-9.14583412806193,0.001,,
46.87065462999999,117,36.02,11817,101080,1382956,3.9897008484060112,1382809,-9.525103482333096,0.001,,
47.82924376,117,36.8,11818,101084,1383119,4.061408976146153,1382972,-9.53480292728969,0.001,,
47.03146734999999,117,36.41,11819,101088,1383232,3.812496817111969,1383127,-9.3680344581604,0.001,,
47.15881333,117,36.51,11820,101092,1383432,3.844272800854274,1383287,-9.63816601889474,0.001,,
47.641837269999996,117,36.94,11822,101096,1383630,4.328878430759206,1383491,-9.338069381713867,0.001,,
47.917769230000005,117,37.17,11823,101100,1383779,4.6662840127944945,1383645,-9.572604608535766,0.001,,
47.78390603999999,117,37.18,11824,101104,1383879,4.103848677873612,1383769,-9.681556177139282,0.001,,
46.300991610000004,117,36.24,11824,101108,1383974,3.656203858057658,1383822,-9.561893463134766,0.001,,
45.91527085000001,117,36.04,11825,101112,1384082,4.1490826887242935,1383960,-9.439403957790798,0.001,,
45.58594923999999,117,35.7,11825,101116,1384151,3.871846055984497,1384007,-8.68977689743042,0.001,,
45.50710079999999,117,35.56,11826,101120,1384242,4.051911568030333,1384141,-9.556848425614206,0.001,,
44.41812825,117,34.71,11827,101124,1384345,3.9461257259051004,1384233,-9.426640616522896,0.001,,
44.140016380000006,117,34.5,11828,101128,1384490,4.540036785191503,1384337,-9.35689388002668,0.001,,
43.50678032,117,34.08,11829,101132,1384595,3.4995576835447744,1384484,-9.442114889621735,0.001,,
43.36620069999999,117,33.91,11830,101136,1384755,4.0570757576063565,1384625,-9.383918151855468,0.001,,
42.27656228000001,117,33.26,11831,101140,1384844,4.12347754410335,1384728,-9.54289504459926,0.001,,
,,,,,1385000,3.950917982360692,1384901,-9.518804550170898,0.001,45.06955405,35.85
43.211577150000004,117,34.29,11834,101144,1385068,4.232492932906518,1384927,-9.78335373218243,0.001,,
43.38509178000001,117,34.51,11835,101148,1385221,4.0969867624085525,1385079,-9.36530705860683,0.001,,
43.766315660000004,117,34.79,11836,101152,1385386,3.724573446644677,1385230,-9.38688611984253,0.001,,
43.08369942,117,34.45,11837,101156,1385497,4.493431188442089,1385373,-9.48332925943228,0.001,,
42.94439589999999,117,34.4,11838,101160,1385584,3.8764730095863342,1385470,-9.433208703994751,0.001,,
42.16606218,117,33.85,11838,101164,1385710,4.301175582976568,1385577,-9.546071338653565,0.001,,
42.65356357,117,34.36,11840,101168,1385905,3.6143850124243535,1385765,-9.50104860825972,0.001,,
42.149581659999996,117,33.98,11841,101172,1386028,3.7809980511665344,1385914,-9.652867105272081,0.001,,
40.908367580000004,117,33.3,11842,101176,1386135,4.101522972709255,1386025,-9.20110034942627,0.001,,
40.01148398,117,32.79,11842,101180,1386235,4.144900965690613,1386123,-9.243134117126464,0.001,,
39.191820680000006,117,32.15,11843,101184,1386334,4.187255689076015,1386220,-9.570156877691096,0.001,,
39.91862316000001,117,32.53,11844,101188,1386485,4.069022625684738,1386343,-9.40960419178009,0.001,,
38.97104757,117,31.79,11845,101192,1386611,4.455712013244629,1386492,-9.573359451293946,0.001,,
38.272274880000005,117,31.26,11846,101196,1386756,3.948280453681946,1386638,-9.781617760658264,0.001,,
38.399547240000004,117,31.33,11847,101200,1386912,4.2463695378530595,1386793,-9.289244061424618,0.001,,
38.20343467,117,31.18,11848,101204,1386997,4.898213088512421,1386883,-9.378091812133789,0.001,,
38.84912807,117,31.59,11849,101208,1387133,4.207232875483377,1387030,-9.816613742283412,0.001,,
39.833744349999996,117,32.15,11850,101212,1387297,4.196664881706238,1387169,-9.560918045043945,0.001,,
40.842251759999996,117,33.01,11851,101216,1387452,4.521454305875869,1387312,-9.637071654910134,0.001,,
41.89629649,117,33.83,11853,101220,1387625,4.376024886485069,1387509,-9.625174737745716,0.001,,
43.05073604999998,117,34.58,11854,101224,1387803,4.248330861964124,1387662,-9.640749414761862,0.001,,
42.70013418000001,117,34.4,11855,101228,1387930,4.284288528638008,1387812,-9.43829083442688,0.001,,
43.11200038,117,34.72,11856,101232,1388067,4.025115496771676,1387943,-9.636205729316263,0.001,,
42.67888238,117,34.38,11857,101236,1388193,4.14912774251855,1388060,-9.502988576889038,0.001,,
43.85372451,117,35.31,11858,101240,1388375,3.9422094496813687,1388234,-9.654247197237881,0.001,,
43.192488499999996,117,34.63,11859,101244,1388531,4.00485356648763,1388384,-9.669021973243126,0.001,,
43.07232088999999,117,34.55,11860,101248,1388676,4.082663784856382,1388557,-9.729405316439541,0.001,,
42.016776150000005,117,33.86,11861,101252,1388772,4.034581675248988,1388657,-9.941830039024353,0.001,,
42.875865809999986,117,34.41,11862,101256,1388938,4.430407844483852,1388794,-9.616722762584686,0.001,,
43.822242209999985,117,35.0,11863,101260,1389084,4.54258764286836,1388944,-9.529561877250671,0.001,,
44.03347447,117,35.09,11864,101264,1389219,4.308352410793304,1389113,-9.608052253723145,0.001,,
43.73663964,117,34.66,11865,101268,1389371,4.088618210383824,1389241,-9.770561536153158,0.001,,
43.79054572,117,34.6,11866,101272,1389488,3.7952905862759323,1389373,-9.721566099869577,0.001,,
45.34633408999999,117,35.71,11868,101276,1389706,3.7437478601932526,1389546,-9.676716327667236,0.001,,
46.07552596000001,117,36.3,11869,101280,1389865,4.095919045535001,1389732,-9.797479109330611,0.001,,
46.51300491999999,117,36.65,11870,101284,1389999,3.977369288180737,1389879,-9.70954936483632,0.001,,
,,,,,1390000,4.123492728108945,1389902,-9.755691289901733,0.001,33.27723105,28.05
46.841933409999996,117,36.88,11873,101288,1390173,3.970385874732066,1390024,-9.786263116200765,0.001,,
46.62590247,117,36.78,11873,101292,1390289,3.4577262261334587,1390152,-10.059071646796333,0.001,,
45.690578620000004,117,36.24,11874,101296,1390380,6.738810618718465,1390250,-9.919732093811035,0.001,,
45.015107150000006,117,35.76,11875,101300,1390488,4.343730855733156,1390370,-9.64801800251007,0.001,,
45.67059089,117,36.17,11876,101304,1390614,4.0916495042688705,1390486,-9.573699767772968,0.001,,
45.77072996000001,117,36.26,11877,101308,1390759,4.610683991553936,1390607,-9.70318483269733,0.001,,
43.83678891000002,117,35.14,11877,101312,1390811,3.676339799707586,1390710,-9.160045146942139,0.001,,
43.65864368,117,35.03,11878,101316,1390955,5.045344157652422,1390854,-9.584048046785242,0.001,,
42.812551029999995,117,34.39,11879,101320,1391064,4.411695906990452,1390945,-9.613897959391275,0.001,,
42.18489304,117,34.11,11880,101324,1391214,4.392408061027527,1391073,-9.835589981079101,0.001,,
42.587028710000006,117,34.39,11881,101328,1391369,3.9023519966337417,1391256,-9.808105302893598,0.001,,
42.27238423,117,34.12,11882,101332,1391479,3.865517330169678,1391342,-9.657889048258463,0.001,,
43.10405594000001,117,34.72,11883,101336,1391665,3.830229429098276,1391512,-9.58093466758728,0.001,,
42.604385040000004,117,34.39,11884,101340,1391814,4.168811550680196,1391675,-9.696820369133583,0.001,,
42.80474185,117,34.44,11886,101344,1391975,4.071446731686592,1391833,-9.936524450778961,0.001,,
42.60415285999999,117,34.26,11887,101348,1392102,3.9108484745025636,1391964,-10.253478368123373,0.001,,
43.40494387999999,117,34.73,11888,101352,1392245,4.233760151752206,1392129,-9.767850240071615,0.001,,
42.76737723,117,34.35,11888,101356,1392373,3.462317834297816,1392217,-10.108978748321533,0.001,,
42.48317644000001,117,34.25,11890,101360,1392509,4.398513841629028,1392389,-9.762019998887006,0.001,,
42.59557636,117,34.3,11891,101364,1392649,3.9140806344090677,1392516,-9.647535972595215,0.001,,
42.26233429,117,34.18,11892,101368,1392789,4.015327489053881,1392655,-9.512901435027251,0.001,,
41.87165975,117,34.02,11892,101372,1392890,4.081326127052307,1392756,-9.833215713500977,0.001,,
40.86195761,117,33.23,11893,101376,1393029,4.1143195185550425,1392886,-9.761245250701904,0.001,,
40.3927894,117,32.79,11894,101380,1393144,4.229929773895829,1393006,-10.063031264713832,0.001,,
40.88244735,117,33.08,11896,101384,1393307,3.8499258124098485,1393206,-9.868801574707032,0.001,,
40.78509383000001,117,32.99,11897,101388,1393472,3.938924136808363,1393345,-9.6365437672056,0.001,,
40.829617909999996,117,33.07,11898,101392,1393596,3.984514206647873,1393481,-9.401634573936462,0.001,,
42.552760629999995,117,34.08,11899,101396,1393788,4.0097874712061,1393629,-9.886467346778282,0.001,,
42.350075579999995,117,34.08,11900,101400,1393896,4.264807633731676,1393794,-9.656616356061852,0.001,,
42.415566019999986,117,34.06,11901,101404,1394020,4.514227825403213,1393884,-9.698197364807129,0.001,,
43.08706242,117,34.64,11902,101408,1394223,4.447498771879408,1394101,-9.654280570245557,0.001,,
43.51773463000001,117,34.75,11903,101412,1394286,4.344930119630767,1394175,-9.515202045440674,0.001,,
43.029687159999995,117,34.3,11903,101416,1394385,4.42114379826714,1394268,-9.739886732662425,0.001,,
43.58333606,117,34.62,11904,101420,1394526,4.565775660581367,1394412,-9.617746656591242,0.001,,
42.87680634,117,34.04,11905,101424,1394618,3.81110305841579,1394494,-9.581410321322354,0.001,,
42.76578506,117,33.94,11906,101428,1394763,4.263855333197607,1394655,-9.572630219989353,0.001,,
43.0208903,117,34.17,11907,101432,1394896,4.10088324546814,1394752,-9.641736717224122,0.001,,
,,,,,1395000,4.152730984347207,1394902,-9.722097533089775,0.001,46.115746200000004,39.15
42.440769969999984,117,33.72,11910,101436,1395037,,,,,,
42.448686020000004,117,33.46,11911,101440,1395160,4.3813927412033085,1395059,-9.768055534362793,0.001,,
41.912861410000005,117,33.14,11912,101444,1395289,4.539797128949846,1395160,-9.703709284464518,0.001,,
42.83978956,117,33.93,11913,101448,1395495,4.298045850267597,1395340,-9.68140196800232,0.001,,
43.271642809999996,117,34.28,11915,101452,1395673,4.480599893463983,1395536,-9.579247969168204,0.001,,
43.19681024,117,34.18,11916,101456,1395791,5.1284390687942505,1395643,-9.581107139587402,0.001,,
42.72956569,117,33.76,11916,101460,1395885,4.246640231874254,1395728,-9.534855736626518,0.001,,
43.55677007,117,34.52,11918,101464,1396101,3.9918673131614923,1395944,-9.660281226038933,0.001,,
43.38771952,117,34.32,11919,101468,1396221,3.9211725115776064,1396084,-9.974023342132568,0.001,,
44.39555493999999,117,35.11,11920,101472,1396401,4.093079048044541,1396242,-9.786710402544808,0.001,,
43.978556069999996,117,34.8,11921,101476,1396509,4.586114124818281,1396370,-9.715545914389871,0.001,,
44.310325289999994,117,35.28,11922,101480,1396672,3.2845252990722655,1396467,-9.637728691101074,0.001,,
43.881508649999994,117,34.97,11923,101484,1396804,4.2819798715186845,1396688,-9.804680319393382,0.001,,
43.38679131999999,117,34.71,11924,101488,1396943,4.048915913764467,1396829,-9.714266901430877,0.001,,
43.40392247,117,34.63,11925,101492,1397059,3.618350159038197,1396920,-9.723954981023615,0.001,,
42.25777492999999,117,34.01,11926,101496,1397189,3.77872763633728,1397047,-9.522811737060547,0.001,,
42.98601941,117,34.47,11927,101500,1397343,3.9670576804723496,1397232,-9.84839096069336,0.001,,
42.99038481,117,34.44,11928,101504,1397464,4.161865328487597,1397342,-9.642225114922775,0.001,,
41.693224310000005,117,33.47,11929,101508,1397570,4.198401338913861,1397455,-9.524529099464417,0.001,,
43.078988169999995,117,34.55,11930,101512,1397741,4.218231763158526,1397601,-9.583828244890485,0.001,,
44.49200198999999,117,35.36,11932,101516,1397921,4.069642131978815,1397788,-9.783586638314384,0.001,,
44.785733019999995,117,35.56,11933,101520,1398082,4.0527976751327515,1397956,-9.619801396908967,0.001,,
45.21870924000001,117,35.9,11934,101524,1398208,4.621793524424235,1398078,-9.949469327926636,0.001,,
45.68279597000001,117,36.15,11935,101528,1398378,4.566348433494568,1398242,-9.892889884802011,0.001,,
46.70917881999999,117,36.67,11936,101532,1398563,4.3325537367069975,1398433,-9.9850377621858,0.001,,
46.35072165,117,36.43,11937,101536,1398680,4.358284877694172,1398567,-9.892575720082158,0.001,,
46.757093190000006,117,36.71,11938,101540,1398831,4.546721689841327,1398704,-9.908374896416298,0.001,,
46.70900576999998,117,36.85,11939,101544,1398974,4.251018194357554,1398856,-9.793648465474446,0.001,,
45.056726479999995,117,35.72,11940,101548,1399067,4.820723056793213,1398953,-9.638546824455261,0.001,,
45.01031090000001,117,35.73,11941,101552,1399246,4.433268043230164,1399108,-9.78171475728353,0.001,,
45.39125501,117,35.84,11942,101556,1399375,4.928298264741898,1399253,-9.616311073303223,0.001,,
44.974991069999994,117,35.67,11943,101560,1399452,3.905948947457706,1399333,-10.017365217208862,0.001,,
43.54033186999999,117,34.51,11943,101564,1399552,4.688405919958044,1399414,-9.69939592906407,0.001,,
43.21617061999999,117,34.29,11944,101568,1399650,4.229993919531505,1399530,-9.717186371485392,0.001,,
42.456040970000004,117,33.75,11945,101572,1399776,4.237084004614088,1399621,-9.627879990471733,0.001,,
42.6241456,117,33.89,11946,101576,1399898,4.081463238467341,1399776,-9.648107238437818,0.001,,
41.787138680000005,117,33.1,11947,101580,1399982,3.8853342533111572,1399866,-10.008501291275024,0.001,,
,,,,,1400000,3.7681270022141304,1399885,-9.963020218743218,0.001,50.625027499999995,38.25
42.34041903,117,33.5,11949,101584,1400154,4.5981033992767335,1400018,-9.888867225646973,0.001,,
42.202919919999985,117,33.21,11950,101588,1400264,4.246786777789776,1400128,-9.670285497392927,0.001,,
42.59363279,117,33.64,11951,101592,1400423,4.651704399209273,1400268,-9.670856325249924,0.001,,
43.21950666,117,34.02,11953,101596,1400591,4.810666066628915,1400444,-9.558499540601458,0.001,,
43.41916156,117,34.08,11954,101600,1400751,4.064881918565282,1400600,-9.650866543805158,0.001,,
43.151068349999996,117,33.96,11955,101604,1400860,5.209589809179306,1400746,-8.81615698337555,0.001,,
43.98935657,117,34.49,11956,101608,1401019,4.630250207309065,1400876,-9.340967750549316,0.001,,
44.6125967,117,34.94,11957,101612,1401235,4.210787313325064,1401078,-9.611799011230469,0.001,,
44.60029223000001,117,35.12,11959,101616,1401433,4.304489245781531,1401280,-9.824256753921508,0.001,,
43.00682598000001,117,33.99,11959,101620,1401481,4.949153284231822,1401379,-9.547883987426758,0.001,,
42.854045420000006,117,33.86,11960,101624,1401594,4.351759166048284,1401457,-9.521258762904576,0.001,,
43.058468680000004,117,34.0,11962,101628,1401778,4.796303290128708,1401630,-9.713157796859742,0.001,,
43.18330482,117,34.41,11963,101632,1402004,4.0397980260849,1401836,-9.74698745727539,0.001,,
43.254553939999994,117,34.44,11964,101636,1402124,4.451780268124172,1402012,-9.843193319108751,0.001,,
42.52182208999999,117,34.0,11965,101640,1402231,4.435106771332877,1402107,-9.964259896959577,0.001,,
43.11846774000001,117,34.4,11966,101644,1402414,4.9789904544228,1402257,-9.611401345994738,0.001,,
43.54701736,117,34.58,11967,101648,1402525,4.004274845123291,1402396,-9.454300244649252,0.001,,
43.18521604000001,117,34.26,11968,101652,1402672,4.629797978834673,1402552,-9.7699931751598,0.001,,
42.97344147,117,34.3,11969,101656,1402805,3.856949359178543,1402682,-9.602912425994873,0.001,,
43.48980071,117,34.79,11970,101660,1402931,4.047340399689144,1402819,-9.636059919993082,0.001,,
43.55161917,117,34.91,11971,101664,1403043,4.1900374982871265,1402918,-9.471546833331768,0.001,,
44.17958275,117,35.29,11972,101668,1403179,4.086547686503484,1403037,-9.572908501876029,0.001,,
45.368033579999995,117,36.02,11973,101672,1403378,4.235874708961038,1403234,-9.640191628382755,0.001,,
45.17140358999999,117,35.76,11974,101676,1403474,4.0218043239028365,1403364,-9.779342515127999,0.001,,
45.190458660000004,117,35.67,11975,101680,1403549,4.122105540900395,1403424,-9.840108299255371,0.001,,
44.10012564000001,117,35.02,11975,101684,1403656,4.042577976530248,1403546,-9.804553031921387,0.001,,
43.71855237999999,117,34.89,11976,101688,1403753,4.524564373493194,1403639,-9.571223163604737,0.001,,
43.15423828,117,34.41,11977,101692,1403864,4.477146870381123,1403714,-9.796226049724378,0.001,,
42.303363289999986,117,33.83,11978,101696,1403974,4.003871059417724,1403844,-9.712335205078125,0.001,,
43.124307879999996,117,34.69,11979,101700,1404220,4.2024973771151375,1404046,-9.727599761065315,0.001,,
44.77101699000001,117,36.06,11981,101704,1404466,4.432061149718914,1404312,-9.673842191696167,0.001,,
43.85590901,117,35.42,11982,101708,1404561,4.328288353406466,1404424,-10.017521040780204,0.001,,
42.64648748999999,117,34.56,11983,101712,1404691,4.094574201107025,1404585,-9.808865051269532,0.001,,
41.65232043000002,117,33.85,11984,101716,1404818,4.362292713589138,1404698,-9.85953426361084,0.001,,
,,,,,1405000,4.257072965977556,1404839,-9.708182433555866,0.001,47.21546325,36.9
43.61109346999999,117,35.25,11987,101720,1405006,,,,,,
44.05761406,117,35.78,11988,101724,1405172,4.033330773052416,1405017,-9.72708471197831,0.001,,
42.710797789999994,117,34.9,11989,101728,1405268,4.093933945610409,1405128,-10.033411546186967,0.001,,
42.05440099,117,34.17,11990,101732,1405421,3.9480971159079137,1405302,-9.779579782485962,0.001,,
42.08353667,117,34.29,11991,101736,1405553,3.918080197913306,1405423,-9.645001581736974,0.001,,
41.89672138000001,117,34.38,11992,101740,1405669,4.0977936232531516,1405540,-9.964094638824463,0.001,,
42.01467171,117,34.34,11993,101744,1405848,4.232303698857625,1405734,-9.622454807676117,0.001,,
43.113722259999996,117,35.16,11994,101748,1406041,4.132010860102517,1405892,-9.94698875291007,0.001,,
43.045433040000006,117,35.17,11995,101752,1406189,4.566282161644527,1406051,-9.78345217023577,0.001,,
43.275974569999995,117,35.22,11996,101756,1406327,4.0749405457423284,1406219,-9.705315440893173,0.001,,
44.29445804000001,117,35.65,11998,101760,1406496,3.8094822378719555,1406356,-9.393043200174967,0.001,,
44.25536733999999,117,35.61,11998,101764,1406604,3.618391916155815,1406493,-10.054680109024048,0.001,,
43.316859060000006,117,35.07,11999,101768,1406686,4.1293130578665895,1406574,-9.958059438069661,0.001,,
43.193277210000005,117,34.97,12000,101772,1406875,4.056646527782563,1406742,-9.59453699665685,0.001,,
43.489319159999994,117,35.41,12001,101776,1407015,4.020267520632062,1406858,-9.900140228271484,0.001,,
44.026651439999995,117,35.77,12002,101780,1407126,3.7182254592577615,1407015,-9.734947045644125,0.001,,
44.892226060000006,117,36.2,12003,101784,1407276,4.090699732303619,1407146,-9.855561109689566,0.001,,
45.22304973999999,117,36.41,12004,101788,1407394,4.840870398741502,1407282,-9.679498263767787,0.001,,
46.90531314999999,117,37.72,12006,101792,1407636,4.192536654010896,1407477,-9.969634628295898,0.001,,
48.42831966,117,38.78,12007,101796,1407852,4.286904738499568,1407701,-9.940518110226362,0.001,,
46.931201300000005,117,37.37,12008,101800,1407957,4.260811956723531,1407849,-9.693573543003627,0.001,,
46.45635773,117,36.83,12010,101804,1408149,4.4380083475539935,1408006,-9.84240473017973,0.001,,
46.997134130000006,117,37.25,12011,101808,1408286,4.146550731658936,1408145,-10.041025082270304,0.001,,
47.3094129,117,37.35,12012,101812,1408426,5.025954723358154,1408294,-9.96824598312378,0.001,,
46.136218750000005,117,36.58,12012,101816,1408476,4.298431118329366,1408364,-10.282292048136393,0.001,,
45.974018900000004,117,36.44,12013,101820,1408650,4.1477663738783015,1408509,-9.897252627781459,0.001,,
